,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__k,param_classify__tol,param_classify__shrinking,param_classify__gamma,param_classify__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
150,0.007308864593505859,0.001316805351073686,0.0015096664428710938,0.0001139424315443362,10,1,False,0.01,256,"{'reduce_dim__k': 10, 'classify__tol': 1, 'classify__shrinking': False, 'classify__gamma': 0.01, 'classify__C': 256}",0.625,0.5625,0.5483870967741935,0.5806451612903226,0.5161290322580645,0.566693787690246,0.036099514601655475,107,0.656,0.688,0.746031746031746,0.7222222222222222,0.6031746031746031,0.6830857142857143,0.05027413045990575
112,0.018353748321533202,0.0005546147984384602,0.004454231262207032,0.00010733461442602509,200,1e-06,True,0.0001,16,"{'reduce_dim__k': 200, 'classify__tol': 1e-06, 'classify__shrinking': True, 'classify__gamma': 0.0001, 'classify__C': 16}",0.5625,0.71875,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5663707284387863,0.0787007013227618,108,0.688,0.656,0.6825396825396826,0.6746031746031746,0.6587301587301587,0.6719746031746031,0.012696037873171155
74,0.018609046936035156,0.0008875309450482551,0.004446506500244141,0.0001277107540459947,200,0.0001,False,0.0001,16,"{'reduce_dim__k': 200, 'classify__tol': 0.0001, 'classify__shrinking': False, 'classify__gamma': 0.0001, 'classify__C': 16}",0.5625,0.71875,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5663707284387863,0.0787007013227618,108,0.688,0.656,0.6825396825396826,0.6746031746031746,0.6587301587301587,0.6719746031746031,0.012696037873171155
462,0.013645219802856445,0.004373320306983118,0.0032854080200195312,0.0008311585586187211,100,0.01,True,0.0001,16,"{'reduce_dim__k': 100, 'classify__tol': 0.01, 'classify__shrinking': True, 'classify__gamma': 0.0001, 'classify__C': 16}",0.53125,0.625,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.5603881497080502,0.03316008474777879,110,0.6,0.616,0.6507936507936508,0.6111111111111112,0.6031746031746031,0.6162158730158731,0.018192070624601306
1,0.008061981201171875,0.001981620013060807,0.0020112991333007812,0.00047542594461099817,25,0.01,True,0.01,4,"{'reduce_dim__k': 25, 'classify__tol': 0.01, 'classify__shrinking': True, 'classify__gamma': 0.01, 'classify__C': 4}",0.59375,0.625,0.5483870967741935,0.5483870967741935,0.4838709677419355,0.5601727768737438,0.047835169070666365,111,0.64,0.688,0.7142857142857143,0.7063492063492064,0.6904761904761905,0.6878222222222222,0.025836430263250294
187,0.005734300613403321,0.00019969998253024698,0.001547527313232422,4.731161847630998e-05,25,0.1,True,0.01,4,"{'reduce_dim__k': 25, 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 0.01, 'classify__C': 4}",0.59375,0.625,0.5483870967741935,0.5483870967741935,0.4838709677419355,0.5601727768737438,0.047835169070666365,111,0.64,0.696,0.7142857142857143,0.6984126984126984,0.6904761904761905,0.6878349206349206,0.02519269071391349
116,0.007925319671630859,0.0003721260645570993,0.0021159172058105467,4.748814531396796e-05,50,1e-06,False,0.0001,16,"{'reduce_dim__k': 50, 'classify__tol': 1e-06, 'classify__shrinking': False, 'classify__gamma': 0.0001, 'classify__C': 16}",0.53125,0.625,0.5483870967741935,0.5161290322580645,0.5483870967741935,0.553974825308701,0.03767326922451538,113,0.544,0.552,0.5952380952380952,0.5873015873015873,0.5555555555555556,0.5668190476190477,0.020466343393292404
72,0.023510503768920898,0.002946648028833294,0.00755162239074707,0.0026802551163352013,all,1,False,0.001,0.5,"{'reduce_dim__k': 'all', 'classify__tol': 1, 'classify__shrinking': False, 'classify__gamma': 0.001, 'classify__C': 0.5}",0.59375,0.59375,0.5806451612903226,0.4838709677419355,0.4838709677419355,0.5474538144921988,0.05187973132857725,114,0.624,0.64,0.6190476190476191,0.6666666666666666,0.6507936507936508,0.6401015873015873,0.01745029900168398
303,0.010332727432250976,0.0005506971179856436,0.0016367912292480468,0.0001889156006050592,15,1e-06,False,0.01,32,"{'reduce_dim__k': 15, 'classify__tol': 1e-06, 'classify__shrinking': False, 'classify__gamma': 0.01, 'classify__C': 32}",0.625,0.59375,0.4838709677419355,0.6451612903225806,0.3548387096774194,0.5409328036756964,0.10807961704455611,115,0.656,0.632,0.6904761904761905,0.7142857142857143,0.626984126984127,0.6639492063492064,0.03372774430200882
64,0.02427253723144531,0.0007885897054255057,0.008635616302490235,0.0037864910487901493,all,0.1,True,1e-05,128,"{'reduce_dim__k': 'all', 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 1e-05, 'classify__C': 128}",0.53125,0.65625,0.5161290322580645,0.4838709677419355,0.4838709677419355,0.5346271656935006,0.06387058267110757,116,0.688,0.672,0.6825396825396826,0.7063492063492064,0.7063492063492064,0.691047619047619,0.013511194653041647
350,0.005453062057495117,0.00017136464698966925,0.0018894195556640625,0.0005801267849273505,15,0.001,True,0.01,8,"{'reduce_dim__k': 15, 'classify__tol': 0.001, 'classify__shrinking': True, 'classify__gamma': 0.01, 'classify__C': 8}",0.59375,0.65625,0.41935483870967744,0.6129032258064516,0.3870967741935484,0.534411792859194,0.10898244312543576,117,0.632,0.624,0.6031746031746031,0.6825396825396826,0.5952380952380952,0.6273904761904763,0.03064102513403889
497,0.006650876998901367,0.0009899046654900674,0.0017687320709228516,0.0007397247022828481,15,0.01,False,0.01,16,"{'reduce_dim__k': 15, 'classify__tol': 0.01, 'classify__shrinking': False, 'classify__gamma': 0.01, 'classify__C': 16}",0.59375,0.65625,0.41935483870967744,0.6129032258064516,0.3870967741935484,0.534411792859194,0.10898244312543576,117,0.64,0.632,0.626984126984127,0.6984126984126984,0.6031746031746031,0.6401142857142857,0.03162752229133255
73,0.01234278678894043,0.0008571253644585626,0.0029200077056884765,4.7278975330852896e-05,100,1e-05,False,1e-05,128,"{'reduce_dim__k': 100, 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 1e-05, 'classify__C': 128}",0.5,0.59375,0.5483870967741935,0.4838709677419355,0.5161290322580645,0.5285369005456112,0.039090023386977056,119,0.584,0.6,0.6349206349206349,0.6111111111111112,0.5873015873015873,0.6034666666666667,0.018439459479898227
15,0.01016392707824707,0.0015137031566003413,0.00165863037109375,0.00045504681184247716,10,1e-05,True,0.01,128,"{'reduce_dim__k': 10, 'classify__tol': 1e-05, 'classify__shrinking': True, 'classify__gamma': 0.01, 'classify__C': 128}",0.59375,0.53125,0.4838709677419355,0.5483870967741935,0.4838709677419355,0.5284292141284579,0.04160787896692674,120,0.624,0.632,0.7142857142857143,0.6428571428571429,0.6190476190476191,0.6464380952380953,0.034866280353214256
252,0.02322216033935547,0.002960862658619552,0.005402851104736328,0.0006232425721102459,200,0.0001,False,0.001,1,"{'reduce_dim__k': 200, 'classify__tol': 0.0001, 'classify__shrinking': False, 'classify__gamma': 0.001, 'classify__C': 1}",0.5625,0.59375,0.5483870967741935,0.4838709677419355,0.45161290322580644,0.5283215277113047,0.05236643296512504,121,0.616,0.616,0.6349206349206349,0.6666666666666666,0.626984126984127,0.6321142857142857,0.01869439253950939
310,0.005978441238403321,0.0003193835779257501,0.0017261505126953125,0.000122949574018498,25,0.001,True,0.001,8,"{'reduce_dim__k': 25, 'classify__tol': 0.001, 'classify__shrinking': True, 'classify__gamma': 0.001, 'classify__C': 8}",0.53125,0.53125,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5222312625634153,0.007418518241638893,122,0.584,0.6,0.6349206349206349,0.6031746031746031,0.6428571428571429,0.6129904761904761,0.022264326552480222
280,0.015252637863159179,0.000875549575371669,0.003866720199584961,0.000302435951429393,150,0.01,True,0.001,1,"{'reduce_dim__k': 150, 'classify__tol': 0.01, 'classify__shrinking': True, 'classify__gamma': 0.001, 'classify__C': 1}",0.5625,0.59375,0.5161290322580645,0.4838709677419355,0.45161290322580644,0.5219082033119555,0.05148417229169579,123,0.6,0.608,0.5952380952380952,0.6507936507936508,0.6190476190476191,0.614615873015873,0.019805876750153682
108,0.006550979614257812,0.00034737619375136536,0.002726316452026367,0.0019496480894988847,15,0.1,False,0.01,64,"{'reduce_dim__k': 15, 'classify__tol': 0.1, 'classify__shrinking': False, 'classify__gamma': 0.01, 'classify__C': 64}",0.59375,0.59375,0.45161290322580644,0.5806451612903226,0.3870967741935484,0.5218005168948023,0.0858163652634144,124,0.696,0.632,0.7142857142857143,0.753968253968254,0.6825396825396826,0.6957587301587301,0.03992887402749484
177,0.017554855346679686,0.00023874782716412787,0.004474925994873047,0.00010943474073383828,200,1,False,1e-05,64,"{'reduce_dim__k': 200, 'classify__tol': 1, 'classify__shrinking': False, 'classify__gamma': 1e-05, 'classify__C': 64}",0.4375,0.5625,0.41935483870967744,0.6451612903225806,0.5161290322580645,0.5160333109983727,0.08278538969117666,125,0.488,0.664,0.46825396825396826,0.7222222222222222,0.6984126984126984,0.6081777777777779,0.10796848377903603
258,0.006947565078735352,0.0013540791504637558,0.0015708446502685548,0.00032534612233241683,5,1,True,0.01,256,"{'reduce_dim__k': 5, 'classify__tol': 1, 'classify__shrinking': True, 'classify__gamma': 0.01, 'classify__C': 256}",0.59375,0.375,0.5483870967741935,0.5483870967741935,0.4838709677419355,0.5097276730161769,0.07625181213851195,126,0.52,0.616,0.5952380952380952,0.6349206349206349,0.6190476190476191,0.5970412698412699,0.040539284282887965
367,0.02137761116027832,0.004577053326943081,0.005468416213989258,0.0014195348609895141,150,1,True,1e-05,32,"{'reduce_dim__k': 150, 'classify__tol': 1, 'classify__shrinking': True, 'classify__gamma': 1e-05, 'classify__C': 32}",0.53125,0.5625,0.5483870967741935,0.45161290322580644,0.45161290322580644,0.5092969273475638,0.04790900483429421,127,0.544,0.608,0.6349206349206349,0.5952380952380952,0.5952380952380952,0.5954793650793652,0.029538522362348604
105,0.004997682571411133,0.0005365657536039309,0.002085447311401367,0.0005962609858651862,15,1,True,0.001,4,"{'reduce_dim__k': 15, 'classify__tol': 1, 'classify__shrinking': True, 'classify__gamma': 0.001, 'classify__C': 4}",0.53125,0.59375,0.4838709677419355,0.5161290322580645,0.41935483870967744,0.5091892409304106,0.057293275243777725,128,0.608,0.568,0.5079365079365079,0.6507936507936508,0.5079365079365079,0.5685333333333333,0.05597966156961138
22,0.00687704086303711,0.002496424168314687,0.001497173309326172,0.00011423545513209363,2,1,False,4,64,"{'reduce_dim__k': 2, 'classify__tol': 1, 'classify__shrinking': False, 'classify__gamma': 4, 'classify__C': 64}",0.5,0.34375,0.5806451612903226,0.5806451612903226,0.5161290322580645,0.5037450942854408,0.08689069112054684,129,0.68,0.632,0.7777777777777778,0.626984126984127,0.6428571428571429,0.6719238095238096,0.056086797363536126
231,0.006215238571166992,0.000938391958983573,0.0018474578857421875,0.0007829658209765343,5,0.0001,False,0.1,4,"{'reduce_dim__k': 5, 'classify__tol': 0.0001, 'classify__shrinking': False, 'classify__gamma': 0.1, 'classify__C': 4}",0.65625,0.375,0.5161290322580645,0.4838709677419355,0.4838709677419355,0.5030989757825214,0.09068988966784321,130,0.544,0.544,0.5873015873015873,0.6111111111111112,0.626984126984127,0.5826793650793651,0.034014195901148576
65,0.014784002304077148,0.0034812258506384023,0.003835582733154297,0.0008235987191101817,150,1,True,0.001,2,"{'reduce_dim__k': 150, 'classify__tol': 1, 'classify__shrinking': True, 'classify__gamma': 0.001, 'classify__C': 2}",0.4375,0.65625,0.4838709677419355,0.41935483870967744,0.5161290322580645,0.5028836029482149,0.08427703674787242,131,0.568,0.704,0.626984126984127,0.6428571428571429,0.6904761904761905,0.646463492063492,0.0485727050356185
230,0.005550193786621094,0.00011400092498994792,0.00137786865234375,7.692011531428731e-05,2,0.01,False,4,1,"{'reduce_dim__k': 2, 'classify__tol': 0.01, 'classify__shrinking': False, 'classify__gamma': 4, 'classify__C': 1}",0.59375,0.375,0.6129032258064516,0.5483870967741935,0.3548387096774194,0.4969010242174787,0.11002638680302079,132,0.632,0.624,0.6666666666666666,0.5634920634920635,0.5238095238095238,0.6019936507936509,0.05130767840627435
223,0.005873680114746094,0.0013007866931831064,0.001999378204345703,0.0009179843155377901,5,0.1,True,0.001,256,"{'reduce_dim__k': 5, 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 0.001, 'classify__C': 256}",0.59375,0.375,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.49690102421747867,0.07121683155594365,133,0.568,0.496,0.5952380952380952,0.5793650793650794,0.6031746031746031,0.5683555555555556,0.03818821669284773
198,0.005182647705078125,0.0006753568180853435,0.0014003753662109376,9.295372616632267e-05,5,1e-06,False,0.001,32,"{'reduce_dim__k': 5, 'classify__tol': 1e-06, 'classify__shrinking': False, 'classify__gamma': 0.001, 'classify__C': 32}",0.53125,0.4375,0.5161290322580645,0.5161290322580645,0.4838709677419355,0.49690102421747867,0.03362756842228186,133,0.552,0.544,0.5793650793650794,0.5873015873015873,0.5873015873015873,0.5699936507936509,0.018365153722531277
413,0.005586051940917968,0.0002742322211164262,0.001755523681640625,0.0004861928892828338,15,1e-05,False,0.0001,128,"{'reduce_dim__k': 15, 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 0.0001, 'classify__C': 128}",0.5,0.625,0.45161290322580644,0.5161290322580645,0.3870967741935484,0.4963625921317124,0.0786834759056461,135,0.608,0.568,0.5317460317460317,0.6428571428571429,0.5158730158730159,0.5732952380952381,0.04710619235863367
292,0.007918834686279297,0.0023086800933545576,0.0014998435974121094,0.00010490541023914085,5,0.0001,False,0.001,256,"{'reduce_dim__k': 5, 'classify__tol': 0.0001, 'classify__shrinking': False, 'classify__gamma': 0.001, 'classify__C': 256}",0.5625,0.375,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.4905953862352828,0.06330669832637537,136,0.56,0.496,0.5873015873015873,0.5793650793650794,0.6031746031746031,0.5651682539682541,0.03727432113904854
277,0.005541372299194336,0.0006418722574368468,0.0016913890838623046,0.00033024518824519965,5,0.01,True,0.001,256,"{'reduce_dim__k': 5, 'classify__tol': 0.01, 'classify__shrinking': True, 'classify__gamma': 0.001, 'classify__C': 256}",0.5625,0.375,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.4905953862352828,0.06330669832637537,136,0.56,0.496,0.5873015873015873,0.5873015873015873,0.6031746031746031,0.5667555555555557,0.03800687317666596
204,0.024118471145629882,0.0006649745647124498,0.005927896499633789,0.00016881554745331386,all,0.001,True,0.0001,8,"{'reduce_dim__k': 'all', 'classify__tol': 0.001, 'classify__shrinking': True, 'classify__gamma': 0.0001, 'classify__C': 8}",0.5,0.53125,0.5161290322580645,0.4838709677419355,0.41935483870967744,0.4902723269838231,0.03871528421998436,138,0.616,0.648,0.6428571428571429,0.6587301587301587,0.6190476190476191,0.6369269841269841,0.01667793300237006
167,0.02629399299621582,0.0018504812515717439,0.005779552459716797,0.0001373266511274637,all,1e-05,False,0.0001,8,"{'reduce_dim__k': 'all', 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 0.0001, 'classify__C': 8}",0.5,0.53125,0.5161290322580645,0.4838709677419355,0.41935483870967744,0.4902723269838231,0.03871528421998436,138,0.616,0.648,0.6428571428571429,0.6587301587301587,0.6190476190476191,0.6369269841269841,0.01667793300237006
203,0.005985736846923828,0.00021273709189782727,0.001703166961669922,6.110749577171067e-05,25,1,False,1e-05,128,"{'reduce_dim__k': 25, 'classify__tol': 1, 'classify__shrinking': False, 'classify__gamma': 1e-05, 'classify__C': 128}",0.53125,0.53125,0.4838709677419355,0.5161290322580645,0.3870967741935484,0.49016464056666986,0.05417662170832597,140,0.544,0.544,0.5476190476190477,0.5634920634920635,0.4444444444444444,0.5287111111111111,0.042744815052913575
140,0.02784895896911621,0.007645761037292752,0.0014091968536376954,8.842309657427924e-05,2,0.001,True,4,256,"{'reduce_dim__k': 2, 'classify__tol': 0.001, 'classify__shrinking': True, 'classify__gamma': 4, 'classify__C': 256}",0.46875,0.3125,0.6129032258064516,0.5483870967741935,0.4838709677419355,0.4847204939217001,0.10054318344081754,141,0.704,0.632,0.8095238095238095,0.6666666666666666,0.6746031746031746,0.6973587301587301,0.06059157230520371
119,0.007249164581298828,0.0007734154859820905,0.0013610363006591798,9.400196050651402e-05,2,0.01,True,4,32,"{'reduce_dim__k': 2, 'classify__tol': 0.01, 'classify__shrinking': True, 'classify__gamma': 4, 'classify__C': 32}",0.53125,0.34375,0.5806451612903226,0.5483870967741935,0.41935483870967744,0.48439743467024027,0.08905836255603092,142,0.664,0.632,0.7380952380952381,0.6190476190476191,0.5396825396825397,0.6385650793650794,0.0644282172078939
477,0.033278465270996094,0.013387778510982875,0.0014151573181152345,8.043758092812231e-05,2,1e-06,True,1,64,"{'reduce_dim__k': 2, 'classify__tol': 1e-06, 'classify__shrinking': True, 'classify__gamma': 1, 'classify__C': 64}",0.5625,0.375,0.5806451612903226,0.5161290322580645,0.3870967741935484,0.4841820618359338,0.08700484713827844,143,0.6,0.6,0.6428571428571429,0.5,0.5238095238095238,0.5733333333333334,0.05307761825940104
333,0.0049534797668457035,0.00011211724372204943,0.0014398574829101562,0.00010415889691532933,2,0.0001,True,2,0.75,"{'reduce_dim__k': 2, 'classify__tol': 0.0001, 'classify__shrinking': True, 'classify__gamma': 2, 'classify__C': 0.75}",0.625,0.375,0.6129032258064516,0.4838709677419355,0.3225806451612903,0.4839666890016273,0.12203586419065482,144,0.608,0.576,0.6349206349206349,0.5317460317460317,0.48412698412698413,0.5669587301587302,0.05382561317730457
0,0.014115142822265624,0.0005641710761723082,0.00409541130065918,0.0015505772688639513,75,0.001,False,0.001,1,"{'reduce_dim__k': 75, 'classify__tol': 0.001, 'classify__shrinking': False, 'classify__gamma': 0.001, 'classify__C': 1}",0.5,0.5,0.4838709677419355,0.45161290322580644,0.4838709677419355,0.4839666890016273,0.017659469898085724,144,0.544,0.592,0.5952380952380952,0.5873015873015873,0.5555555555555556,0.5748190476190477,0.02092286906682259
54,0.006325387954711914,0.001913288895330998,0.0021407604217529297,0.000933109195190797,5,0.01,False,0.01,16,"{'reduce_dim__k': 5, 'classify__tol': 0.01, 'classify__shrinking': False, 'classify__gamma': 0.01, 'classify__C': 16}",0.625,0.375,0.41935483870967744,0.4838709677419355,0.5161290322580645,0.48396668900162715,0.08628453272878929,146,0.536,0.488,0.5555555555555556,0.5396825396825397,0.6111111111111112,0.5460698412698413,0.03958447005568369
357,0.02380232810974121,0.006369495954077875,0.005111312866210938,0.0006341666309176752,200,0.01,False,0.0001,8,"{'reduce_dim__k': 200, 'classify__tol': 0.01, 'classify__shrinking': False, 'classify__gamma': 0.0001, 'classify__C': 8}",0.5,0.53125,0.4838709677419355,0.4838709677419355,0.41935483870967744,0.483859002584474,0.03650984876681646,147,0.616,0.632,0.6428571428571429,0.6507936507936508,0.6190476190476191,0.6321396825396826,0.01337718563413277
56,0.011888074874877929,0.001244965765329281,0.0032719135284423827,0.0008283418056428795,75,0.1,True,0.001,0.75,"{'reduce_dim__k': 75, 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 0.001, 'classify__C': 0.75}",0.53125,0.5,0.45161290322580644,0.45161290322580644,0.4838709677419355,0.483859002584474,0.030318413423226404,147,0.544,0.584,0.5555555555555556,0.5714285714285714,0.5238095238095238,0.5557587301587301,0.02098653877550467
326,0.015972995758056642,0.003120340459012189,0.003813505172729492,2.458695570624637e-05,150,0.0001,True,0.001,0.75,"{'reduce_dim__k': 150, 'classify__tol': 0.0001, 'classify__shrinking': True, 'classify__gamma': 0.001, 'classify__C': 0.75}",0.5,0.5625,0.4838709677419355,0.41935483870967744,0.45161290322580644,0.48375131616732076,0.04831560362403072,149,0.536,0.6,0.5555555555555556,0.6031746031746031,0.6111111111111112,0.581168253968254,0.029771362899249507
8,0.006494474411010742,0.001473806506681988,0.0014893531799316407,8.355030687833992e-05,2,1,True,0.001,256,"{'reduce_dim__k': 2, 'classify__tol': 1, 'classify__shrinking': True, 'classify__gamma': 0.001, 'classify__C': 256}",0.5625,0.28125,0.6129032258064516,0.45161290322580644,0.4838709677419355,0.4780917966880444,0.11408437518411815,150,0.512,0.488,0.6666666666666666,0.40476190476190477,0.4603174603174603,0.5063492063492063,0.08776014404237334
240,0.01258382797241211,0.0021167536922773143,0.0029103755950927734,0.001869902807710464,20,1e-06,True,1,128,"{'reduce_dim__k': 20, 'classify__tol': 1e-06, 'classify__shrinking': True, 'classify__gamma': 1, 'classify__C': 128}",0.71875,0.15625,0.03225806451612903,0.8709677419354839,0.6129032258064516,0.4779841102708911,0.3261980847061351,151,1.0,1.0,1.0,1.0,1.0,1.0,0.0
78,0.008608579635620117,0.00011141399945956074,0.0018919944763183595,7.412089676973746e-05,20,1e-05,True,1,32,"{'reduce_dim__k': 20, 'classify__tol': 1e-05, 'classify__shrinking': True, 'classify__gamma': 1, 'classify__C': 32}",0.71875,0.15625,0.03225806451612903,0.8709677419354839,0.6129032258064516,0.4779841102708911,0.3261980847061351,151,1.0,1.0,1.0,1.0,1.0,1.0,0.0
293,0.008503437042236328,0.0011029745136698268,0.0027577877044677734,0.0014008964697397105,20,0.001,True,1,4,"{'reduce_dim__k': 20, 'classify__tol': 0.001, 'classify__shrinking': True, 'classify__gamma': 1, 'classify__C': 4}",0.71875,0.15625,0.03225806451612903,0.8709677419354839,0.6129032258064516,0.4779841102708911,0.3261980847061351,151,1.0,1.0,1.0,1.0,1.0,1.0,0.0
183,0.008159160614013672,0.0015452732897916742,0.0018075942993164063,1.5036332262680692e-05,20,0.001,False,1,4,"{'reduce_dim__k': 20, 'classify__tol': 0.001, 'classify__shrinking': False, 'classify__gamma': 1, 'classify__C': 4}",0.71875,0.15625,0.03225806451612903,0.8709677419354839,0.6129032258064516,0.4779841102708911,0.3261980847061351,151,1.0,1.0,1.0,1.0,1.0,1.0,0.0
327,0.006119871139526367,0.0016547595857037962,0.0012821674346923829,0.00018207116364613574,2,1,False,0.1,256,"{'reduce_dim__k': 2, 'classify__tol': 1, 'classify__shrinking': False, 'classify__gamma': 0.1, 'classify__C': 256}",0.5625,0.40625,0.6129032258064516,0.5161290322580645,0.2903225806451613,0.47766105101943135,0.11571255421815761,155,0.616,0.592,0.626984126984127,0.47619047619047616,0.4444444444444444,0.5511238095238096,0.07567041982427454
143,0.0062256336212158205,0.0005331217578579521,0.001641702651977539,6.033024680323829e-05,20,0.01,True,0.0001,32,"{'reduce_dim__k': 20, 'classify__tol': 0.01, 'classify__shrinking': True, 'classify__gamma': 0.0001, 'classify__C': 32}",0.46875,0.53125,0.4838709677419355,0.45161290322580644,0.45161290322580644,0.47755336460227815,0.0295455197337101,156,0.536,0.512,0.5317460317460317,0.5634920634920635,0.5317460317460317,0.5349968253968254,0.01651044669559801
373,0.012561321258544922,0.0009124587459748583,0.001384401321411133,4.325194281335485e-05,5,1e-05,False,0.1,32,"{'reduce_dim__k': 5, 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 0.1, 'classify__C': 32}",0.625,0.40625,0.3870967741935484,0.4838709677419355,0.4838709677419355,0.477445678185125,0.0839959552721687,157,0.6,0.56,0.6111111111111112,0.6031746031746031,0.6428571428571429,0.6034285714285714,0.02650092103725124
144,0.006297159194946289,0.0002776602095275229,0.0019154071807861329,0.0002614422259081046,20,0.1,False,0.01,0.25,"{'reduce_dim__k': 20, 'classify__tol': 0.1, 'classify__shrinking': False, 'classify__gamma': 0.01, 'classify__C': 0.25}",0.46875,0.5625,0.4838709677419355,0.4838709677419355,0.3870967741935484,0.47744567818512496,0.0558058846647176,158,0.552,0.504,0.5793650793650794,0.6031746031746031,0.5079365079365079,0.5492952380952382,0.03892736884701398
11,0.00581212043762207,0.0009598887788595062,0.001771402359008789,0.0007061766963790151,2,0.001,False,1,0.5,"{'reduce_dim__k': 2, 'classify__tol': 0.001, 'classify__shrinking': False, 'classify__gamma': 1, 'classify__C': 0.5}",0.625,0.3125,0.6129032258064516,0.5161290322580645,0.2903225806451613,0.4713554130372355,0.14405869558544643,159,0.576,0.52,0.6190476190476191,0.46825396825396826,0.42857142857142855,0.5223746031746032,0.06921715482847993
432,0.005446577072143554,0.00023234810304516193,0.0016474723815917969,0.0001220425559316071,15,0.001,False,0.001,8,"{'reduce_dim__k': 15, 'classify__tol': 0.001, 'classify__shrinking': False, 'classify__gamma': 0.001, 'classify__C': 8}",0.46875,0.5625,0.41935483870967744,0.5161290322580645,0.3870967741935484,0.47103235378577585,0.06344413496904706,160,0.6,0.544,0.5,0.6190476190476191,0.5079365079365079,0.5541968253968255,0.047926703086407674
381,0.008482408523559571,0.003188737114716976,0.0014216899871826172,9.049987382941847e-05,2,1e-06,True,1,2,"{'reduce_dim__k': 2, 'classify__tol': 1e-06, 'classify__shrinking': True, 'classify__gamma': 1, 'classify__C': 2}",0.625,0.34375,0.5806451612903226,0.4838709677419355,0.2903225806451613,0.46483440222073313,0.13010745258851356,161,0.592,0.544,0.626984126984127,0.48412698412698413,0.4523809523809524,0.5398984126984128,0.06493855273365233
308,0.006061553955078125,0.0006872311551613307,0.0013210773468017578,1.863756325206237e-05,2,1e-06,False,1,1,"{'reduce_dim__k': 2, 'classify__tol': 1e-06, 'classify__shrinking': False, 'classify__gamma': 1, 'classify__C': 1}",0.625,0.34375,0.5806451612903226,0.4838709677419355,0.2903225806451613,0.46483440222073313,0.13010745258851356,161,0.584,0.52,0.6190476190476191,0.48412698412698413,0.4444444444444444,0.5303238095238095,0.06382639088451902
147,0.012806892395019531,0.0010425323404256474,0.0032523632049560546,7.830322414683999e-05,100,1e-05,True,0.001,0.5,"{'reduce_dim__k': 100, 'classify__tol': 1e-05, 'classify__shrinking': True, 'classify__gamma': 0.001, 'classify__C': 0.5}",0.5,0.53125,0.45161290322580644,0.4838709677419355,0.3548387096774194,0.4646190293864268,0.0604300478965421,163,0.472,0.536,0.5238095238095238,0.5476190476190477,0.5079365079365079,0.5174730158730159,0.02627136791228939
399,0.038966035842895506,0.02059878565637408,0.00145416259765625,8.326338703646382e-05,2,1e-05,False,2,64,"{'reduce_dim__k': 2, 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 2, 'classify__C': 64}",0.53125,0.375,0.5806451612903226,0.41935483870967744,0.3870967741935484,0.45863645065569064,0.08221461191023073,164,0.632,0.608,0.7063492063492064,0.5238095238095238,0.5396825396825397,0.6019682539682539,0.06606355766073799
205,0.005700016021728515,0.0003646686669480558,0.001397991180419922,6.544798012156633e-05,2,0.1,False,0.1,64,"{'reduce_dim__k': 2, 'classify__tol': 0.1, 'classify__shrinking': False, 'classify__gamma': 0.1, 'classify__C': 64}",0.625,0.3125,0.5161290322580645,0.5161290322580645,0.3225806451612903,0.4585287642385374,0.12201804115283633,165,0.528,0.44,0.6031746031746031,0.4523809523809524,0.4365079365079365,0.4920126984126984,0.06482102996656196
466,0.006250524520874023,0.0007228210673717983,0.0013622760772705079,5.866267699977845e-05,2,0.1,True,0.1,64,"{'reduce_dim__k': 2, 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 0.1, 'classify__C': 64}",0.625,0.3125,0.5161290322580645,0.5161290322580645,0.3225806451612903,0.4585287642385374,0.12201804115283633,165,0.528,0.44,0.6031746031746031,0.4523809523809524,0.4365079365079365,0.4920126984126984,0.06482102996656196
