,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_loss,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
329,0.032836198806762695,0.0013066810243051253,0.0026386260986328127,0.000424595962587464,0.75,10,10,4,sqrt,30,deviance,1,"{'subsample': 0.75, 'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'loss': 'deviance', 'learning_rate': 1}",0.71875,0.625,0.625,0.5625,0.4838709677419355,0.6038515841868479,0.07748262074953033,248,1.0,1.0,0.9763779527559056,0.968503937007874,1.0,0.988976377952756,0.013728815570206854
301,2.148337984085083,0.09817454598729172,0.004891014099121094,0.00016714625898141223,0.25,1000,12,10,auto,200,deviance,0.001,"{'subsample': 0.25, 'n_estimators': 1000, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 'auto', 'max_depth': 200, 'loss': 'deviance', 'learning_rate': 0.001}",0.5625,0.625,0.65625,0.5625,0.5806451612903226,0.5975818416770364,0.03735520578552817,249,0.7401574803149606,0.7322834645669292,0.7559055118110236,0.7716535433070866,0.7578125,0.7515625,0.013880417529769448
89,0.09730863571166992,0.020089981395537564,0.0023851871490478517,2.969757746443683e-05,0.25,50,20,3,50,75,deviance,0.01,"{'subsample': 0.25, 'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 50, 'max_depth': 75, 'loss': 'deviance', 'learning_rate': 0.01}",0.53125,0.59375,0.65625,0.59375,0.6129032258064516,0.5975010768641715,0.040425043476845786,250,0.7322834645669292,0.7401574803149606,0.7795275590551181,0.7401574803149606,0.8046875,0.7593626968503937,0.02804255677962925
5,0.02675795555114746,0.0009081259083665059,0.001978445053100586,4.9571436885894314e-05,0.5,10,20,5,50,10,exponential,1,"{'subsample': 0.5, 'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 50, 'max_depth': 10, 'loss': 'exponential', 'learning_rate': 1}",0.5625,0.59375,0.84375,0.59375,0.3870967741935484,0.5974173207619413,0.14545988193574685,251,0.968503937007874,0.952755905511811,0.9212598425196851,0.937007874015748,0.9375,0.9434055118110237,0.01602246121663354
44,0.015315389633178711,0.0017870972050662173,0.002300930023193359,0.00028403374401178826,1,10,10,10,2,20,exponential,0.1,"{'subsample': 1, 'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 2, 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 0.1}",0.5,0.59375,0.6875,0.625,0.5806451612903226,0.5973963817363837,0.0613303558890134,252,0.7559055118110236,0.6929133858267716,0.7244094488188977,0.7952755905511811,0.796875,0.7530757874015748,0.040369481743826145
236,0.3632619857788086,0.02507856419412814,0.003951597213745117,0.0011628626750571052,0.25,400,20,4,1,50,exponential,0.01,"{'subsample': 0.25, 'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 1, 'max_depth': 50, 'loss': 'exponential', 'learning_rate': 0.01}",0.59375,0.59375,0.59375,0.53125,0.6451612903225806,0.59139286398009,0.035898485234189606,253,0.7716535433070866,0.7559055118110236,0.7795275590551181,0.7952755905511811,0.7734375,0.7751599409448818,0.01272564430992775
187,0.30677175521850586,0.005805679668797881,0.0031139373779296873,0.00024876295204547937,0.25,400,50,2,5,10,exponential,1,"{'subsample': 0.25, 'n_estimators': 400, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 5, 'max_depth': 10, 'loss': 'exponential', 'learning_rate': 1}",0.59375,0.65625,0.625,0.53125,0.5483870967741935,0.5913569685077056,0.04646668418752671,254,0.9921259842519685,1.0,1.0,1.0,0.9921875,0.9968626968503937,0.0038424451847124596
469,0.21966371536254883,0.018465541743910276,0.004628515243530274,0.0014747566915857958,0.25,200,10,2,1,20,exponential,1,"{'subsample': 0.25, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 1, 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 1}",0.65625,0.46875,0.625,0.65625,0.5483870967741935,0.5909860486263999,0.07287015097424154,255,0.984251968503937,0.984251968503937,1.0,0.9763779527559056,0.984375,0.9858513779527559,0.007710061009167264
185,0.014127397537231445,0.0012776612040911477,0.0025103092193603516,0.00048048351382550756,0.5,10,15,3,1,50,deviance,1,"{'subsample': 0.5, 'n_estimators': 10, 'min_samples_split': 15, 'min_samples_leaf': 3, 'max_features': 1, 'max_depth': 50, 'loss': 'deviance', 'learning_rate': 1}",0.5625,0.625,0.625,0.53125,0.5806451612903226,0.5850632956829711,0.03641348848033436,256,0.8188976377952756,0.7795275590551181,0.7165354330708661,0.7007874015748031,0.8125,0.7656496062992126,0.04866665682874646
74,1.223606252670288,0.017575906207450247,0.006193733215332032,0.0005601115591443274,0.25,1000,8,4,10,150,exponential,0.001,"{'subsample': 0.25, 'n_estimators': 1000, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 10, 'max_depth': 150, 'loss': 'exponential', 'learning_rate': 0.001}",0.5625,0.5625,0.65625,0.5625,0.5806451612903226,0.5849705657126447,0.03651049086921515,257,0.7874015748031497,0.8110236220472441,0.7952755905511811,0.8031496062992126,0.8359375,0.8065575787401574,0.016667185344529056
28,0.08550462722778321,0.01968876539086587,0.0031203269958496095,0.0012666588374055042,0.75,50,12,3,5,200,deviance,1,"{'subsample': 0.75, 'n_estimators': 50, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': 5, 'max_depth': 200, 'loss': 'deviance', 'learning_rate': 1}",0.3125,0.6875,0.75,0.625,0.5483870967741935,0.5847731406145305,0.15224147191999104,258,0.4566929133858268,1.0,1.0,1.0,1.0,0.8913385826771654,0.2173228346456693
255,0.20392370223999023,0.024526681558906634,0.0027474403381347657,8.676216868727757e-05,0.75,200,20,3,1,75,exponential,0.01,"{'subsample': 0.75, 'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 1, 'max_depth': 75, 'loss': 'exponential', 'learning_rate': 0.01}",0.5625,0.5625,0.65625,0.625,0.5161290322580645,0.584761175457069,0.04975575064881181,259,0.7952755905511811,0.8582677165354331,0.8661417322834646,0.8346456692913385,0.8125,0.8333661417322833,0.026766587061117186
77,0.048475217819213864,0.0022493951086313383,0.0022660255432128905,9.54461488103583e-05,0.25,50,20,3,sqrt,,deviance,1,"{'subsample': 0.25, 'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None, 'loss': 'deviance', 'learning_rate': 1}",0.375,0.65625,0.65625,0.65625,0.5806451612903226,0.5846923758016656,0.10936235419026132,260,0.5590551181102362,0.7559055118110236,0.6456692913385826,0.6850393700787402,0.5859375,0.6463213582677165,0.07038437802268405
55,0.022742319107055663,0.0007117849923485826,0.0021016597747802734,7.248536510754887e-05,1,25,15,5,1,150,deviance,1,"{'subsample': 1, 'n_estimators': 25, 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': 1, 'max_depth': 150, 'loss': 'deviance', 'learning_rate': 1}",0.53125,0.6875,0.625,0.46875,0.5806451612903226,0.5789431176414281,0.0753628606864761,261,0.9921259842519685,1.0,1.0,1.0,1.0,0.9984251968503937,0.003149606299212593
227,0.043256187438964845,0.0058724475688608875,0.0021902084350585937,0.00014436000637629764,0.25,10,15,5,auto,50,exponential,1,"{'subsample': 0.25, 'n_estimators': 10, 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': 'auto', 'max_depth': 50, 'loss': 'exponential', 'learning_rate': 1}",0.59375,0.59375,0.625,0.53125,0.5483870967741935,0.5787456925433139,0.03393442719536033,262,0.6929133858267716,0.7637795275590551,0.7795275590551181,0.7086614173228346,0.84375,0.7577263779527559,0.053888941310216806
268,0.016881513595581054,0.0030060058445412247,0.00273590087890625,0.0012430475386703314,0.75,10,15,2,1,20,exponential,0.1,"{'subsample': 0.75, 'n_estimators': 10, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 1, 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 0.1}",0.5625,0.46875,0.65625,0.5625,0.6451612903225806,0.5786888580453718,0.06799289768094526,263,0.8661417322834646,0.7244094488188977,0.7637795275590551,0.7244094488188977,0.875,0.7907480314960631,0.06680047847589003
22,0.9470205783843995,0.037024998209609625,0.005165910720825196,0.00019663822038642546,0.75,800,12,5,2,75,exponential,0.001,"{'subsample': 0.75, 'n_estimators': 800, 'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 2, 'max_depth': 75, 'loss': 'exponential', 'learning_rate': 0.001}",0.5,0.625,0.625,0.5625,0.5483870967741935,0.5723473245907916,0.04802761518109645,264,0.84251968503937,0.8582677165354331,0.8976377952755905,0.8661417322834646,0.859375,0.8647883858267716,0.01815838184774906
378,0.05664081573486328,0.0067903298878728546,0.0022686481475830077,0.00026928952012351243,0.25,25,12,5,50,200,exponential,1,"{'subsample': 0.25, 'n_estimators': 25, 'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 50, 'max_depth': 200, 'loss': 'exponential', 'learning_rate': 1}",0.5625,0.65625,0.65625,0.5625,0.41935483870967744,0.5722994639609458,0.08639372325472412,265,0.9212598425196851,0.8661417322834646,0.8661417322834646,0.8818897637795275,0.859375,0.8789616141732284,0.022405572429517445
349,0.5477079391479492,0.021168840069425467,0.004579067230224609,0.0014611868408969254,0.75,200,12,5,25,150,deviance,0.001,"{'subsample': 0.75, 'n_estimators': 200, 'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 25, 'max_depth': 150, 'loss': 'deviance', 'learning_rate': 0.001}",0.5,0.59375,0.625,0.5625,0.5483870967741935,0.5660416866085958,0.04242551728282789,266,0.8976377952755905,0.8818897637795275,0.905511811023622,0.9133858267716536,0.953125,0.9103100393700787,0.02380715082566289
210,1.3579849243164062,0.04234444667988715,0.003995513916015625,0.0008720680610409347,0.25,400,8,5,auto,,deviance,0.001,"{'subsample': 0.25, 'n_estimators': 400, 'min_samples_split': 8, 'min_samples_leaf': 5, 'max_features': 'auto', 'max_depth': None, 'loss': 'deviance', 'learning_rate': 0.001}",0.53125,0.625,0.59375,0.5625,0.5161290322580645,0.5660297214511343,0.039886948485939745,267,0.7165354330708661,0.7322834645669292,0.7716535433070866,0.7559055118110236,0.7890625,0.7530880905511811,0.026136951868939422
274,0.04427280426025391,0.013611367036121935,0.005792951583862305,0.004046140049302837,0.25,25,12,10,75,75,deviance,1,"{'subsample': 0.25, 'n_estimators': 25, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 75, 'max_depth': 75, 'loss': 'deviance', 'learning_rate': 1}",0.46875,0.5,0.53125,0.59375,0.7419354838709677,0.5660207475830382,0.09615683249013204,268,0.5275590551181102,0.4566929133858268,0.5984251968503937,0.6062992125984252,0.7734375,0.5924827755905512,0.10547492094871012
46,2.4995352268218993,0.09197952759291853,0.00553288459777832,0.0010377936384120623,0.25,800,10,5,auto,30,deviance,1,"{'subsample': 0.25, 'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'auto', 'max_depth': 30, 'loss': 'deviance', 'learning_rate': 1}",0.5625,0.59375,0.46875,0.625,0.5806451612903226,0.5658681918254044,0.05291750409091408,269,0.5826771653543307,0.7322834645669292,0.3464566929133858,0.6062992125984252,0.6640625,0.5863558070866142,0.13061092462020937
98,0.6987831115722656,0.12390996345841176,0.004123783111572266,0.00042747246756661295,0.5,800,50,10,25,30,deviance,1,"{'subsample': 0.5, 'n_estimators': 800, 'min_samples_split': 50, 'min_samples_leaf': 10, 'max_features': 25, 'max_depth': 30, 'loss': 'deviance', 'learning_rate': 1}",0.53125,0.5,0.6875,0.53125,0.5483870967741935,0.5598287785967263,0.066061337071377,270,0.4566929133858268,0.49606299212598426,0.6850393700787402,0.4645669291338583,1.0,0.620472440944882,0.20727664105540658
113,2.621566343307495,1.7056448251436556,0.005343341827392578,0.0017152095428904675,0.75,1000,15,3,75,40,deviance,1,"{'subsample': 0.75, 'n_estimators': 1000, 'min_samples_split': 15, 'min_samples_leaf': 3, 'max_features': 75, 'max_depth': 40, 'loss': 'deviance', 'learning_rate': 1}",0.6875,0.4375,0.6875,0.5625,0.41935483870967744,0.5596881879965541,0.11603247059897337,271,1.0,0.6929133858267716,1.0,0.6929133858267716,0.6953125,0.8162278543307087,0.15005188585654514
334,0.9121532917022706,0.011355394785655464,0.0053557872772216795,0.00016462580349942184,0.25,1000,15,5,sqrt,75,deviance,1,"{'subsample': 0.25, 'n_estimators': 1000, 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 75, 'loss': 'deviance', 'learning_rate': 1}",0.34375,0.6875,0.78125,0.5625,0.41935483870967744,0.5596881879965541,0.16269269366379227,271,0.5748031496062992,0.6771653543307087,0.6692913385826772,0.6062992125984252,0.625,0.6305118110236221,0.038472041279296855
293,0.02848663330078125,0.004505814735816133,0.002343559265136719,0.00047210343070016025,0.75,25,12,4,1,200,exponential,0.1,"{'subsample': 0.75, 'n_estimators': 25, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 1, 'max_depth': 200, 'loss': 'exponential', 'learning_rate': 0.1}",0.5625,0.53125,0.6875,0.4375,0.5483870967741935,0.5538013305255097,0.08012281018290787,273,0.7637795275590551,0.8661417322834646,0.8110236220472441,0.6771653543307087,0.8125,0.7861220472440945,0.06338735509479451
51,0.02446637153625488,0.0024190559272355434,0.002084779739379883,0.00019087782508872783,0.25,25,8,4,1,100,exponential,0.1,"{'subsample': 0.25, 'n_estimators': 25, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 1, 'max_depth': 100, 'loss': 'exponential', 'learning_rate': 0.1}",0.4375,0.5625,0.59375,0.5,0.6774193548387096,0.5536637312147027,0.081454478284286,274,0.7086614173228346,0.6456692913385826,0.7480314960629921,0.6220472440944882,0.65625,0.6761318897637795,0.04577364283026593
363,0.7829723834991456,0.03050679507576256,0.0037610530853271484,0.0005454558781731514,0.25,400,20,3,100,10,exponential,0.001,"{'subsample': 0.25, 'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 100, 'max_depth': 10, 'loss': 'exponential', 'learning_rate': 0.001}",0.53125,0.59375,0.625,0.5,0.5161290322580645,0.5536039054273955,0.047967703675301815,275,0.7165354330708661,0.7244094488188977,0.7401574803149606,0.7637795275590551,0.75,0.738976377952756,0.01705228962811631
205,0.04780263900756836,0.0019476785369056256,0.002317953109741211,0.00017745963633314886,0.5,25,15,2,sqrt,75,deviance,0.01,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 75, 'loss': 'deviance', 'learning_rate': 0.01}",0.53125,0.59375,0.53125,0.53125,0.5806451612903226,0.5535351057719919,0.027738406445705514,276,0.8503937007874016,0.84251968503937,0.84251968503937,0.7874015748031497,0.8515625,0.8348794291338582,0.024041260994032934
21,1.6487054347991943,0.03900787809379612,0.004249286651611328,0.0008695458705724494,0.25,800,8,10,auto,20,exponential,0.001,"{'subsample': 0.25, 'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 'auto', 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 0.001}",0.5,0.5625,0.59375,0.53125,0.5806451612903226,0.5535351057719919,0.03411043192389093,276,0.7007874015748031,0.6929133858267716,0.7244094488188977,0.7244094488188977,0.7265625,0.713816437007874,0.014096660833347869
315,0.8966014385223389,0.03333418434085383,0.0064105987548828125,0.0018718116466110051,0.5,800,15,10,5,20,deviance,1,"{'subsample': 0.5, 'n_estimators': 800, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 5, 'max_depth': 20, 'loss': 'deviance', 'learning_rate': 1}",0.65625,0.34375,0.5625,0.5625,0.6451612903225806,0.5534663061165884,0.11263016075825479,278,0.6929133858267716,0.5275590551181102,0.7165354330708661,0.48031496062992124,0.65625,0.6147145669291338,0.0936665080716126
58,0.11086916923522949,0.00475470308118196,0.0026210784912109376,0.00018658093888820697,0.25,100,15,1,1,50,exponential,0.01,"{'subsample': 0.25, 'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 1, 'max_depth': 50, 'loss': 'exponential', 'learning_rate': 0.01}",0.53125,0.5625,0.65625,0.5,0.4838709677419355,0.5472863022877381,0.06104498043801677,279,0.7716535433070866,0.7952755905511811,0.7952755905511811,0.7874015748031497,0.859375,0.8017962598425197,0.030053751485146687
407,0.03370943069458008,0.002500858223130867,0.0020837306976318358,7.300038955909909e-05,0.25,25,8,3,10,40,deviance,1,"{'subsample': 0.25, 'n_estimators': 25, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 10, 'max_depth': 40, 'loss': 'deviance', 'learning_rate': 1}",0.53125,0.71875,0.5625,0.5,0.41935483870967744,0.5472623719728152,0.09839076481496384,280,0.4566929133858268,0.7480314960629921,0.6456692913385826,0.4881889763779528,0.4765625,0.5630290354330709,0.11440296270330806
27,0.10765175819396973,0.006286955488252767,0.0027559757232666015,0.0007239320880858346,0.25,50,12,5,100,20,exponential,0.01,"{'subsample': 0.25, 'n_estimators': 50, 'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 100, 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 0.01}",0.46875,0.5625,0.625,0.5625,0.5161290322580645,0.5471128075045467,0.052402482849153414,281,0.7007874015748031,0.7559055118110236,0.8031496062992126,0.7480314960629921,0.7265625,0.7468873031496063,0.03401876708188847
158,0.011520719528198243,0.00075266203506608,0.0022824764251708984,0.00020847234394213033,1,2,10,3,5,,exponential,1,"{'subsample': 1, 'n_estimators': 2, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 5, 'max_depth': None, 'loss': 'exponential', 'learning_rate': 1}",0.5625,0.59375,0.53125,0.5625,0.4838709677419355,0.5471008423470853,0.03698363396566068,282,0.968503937007874,0.968503937007874,0.9921259842519685,0.9763779527559056,0.9921875,0.9795398622047244,0.010695365082614946
145,0.36088271141052247,0.010964697185540035,0.0043103694915771484,0.0017457581768293418,1,200,50,3,10,30,exponential,0.001,"{'subsample': 1, 'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 3, 'max_features': 10, 'max_depth': 30, 'loss': 'exponential', 'learning_rate': 0.001}",0.53125,0.625,0.5625,0.5,0.4838709677419355,0.5409806643055423,0.05009599276697757,283,0.7795275590551181,0.7795275590551181,0.7952755905511811,0.7952755905511811,0.8046875,0.7908587598425196,0.009869580172731571
222,2.1354461193084715,0.02603809072859509,0.008984613418579101,0.00046603714236018645,0.5,1000,8,1,1,30,deviance,1,"{'subsample': 0.5, 'n_estimators': 1000, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 1, 'max_depth': 30, 'loss': 'deviance', 'learning_rate': 1}",0.65625,0.5625,0.53125,0.5625,0.3870967741935484,0.540759308892505,0.08673695900140042,284,0.7401574803149606,0.6850393700787402,0.7322834645669292,0.6456692913385826,0.6953125,0.6996924212598425,0.03421108385838234
397,0.07961530685424804,0.0046189193069942815,0.0023868560791015627,9.930394559644962e-05,0.25,50,20,4,100,20,deviance,1,"{'subsample': 0.25, 'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 100, 'max_depth': 20, 'loss': 'deviance', 'learning_rate': 1}",0.71875,0.4375,0.4375,0.375,0.7096774193548387,0.5351297023068824,0.14735860129614023,285,0.6614173228346457,0.5039370078740157,0.4330708661417323,0.47244094488188976,0.53125,0.5204232283464567,0.07771883148847221
449,0.02007770538330078,0.0012908959554279043,0.002713298797607422,0.0012301963107212387,0.25,10,10,1,5,30,exponential,1,"{'subsample': 0.25, 'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 5, 'max_depth': 30, 'loss': 'exponential', 'learning_rate': 1}",0.6875,0.59375,0.59375,0.34375,0.45161290322580644,0.535126711017517,0.12132290947743406,286,0.8110236220472441,0.6692913385826772,0.6692913385826772,0.7637795275590551,0.765625,0.7358021653543307,0.05688195138167979
109,2.0178427696228027,0.08448480664433088,0.005057239532470703,0.00018774385118570697,0.5,600,12,1,75,150,deviance,1,"{'subsample': 0.5, 'n_estimators': 600, 'min_samples_split': 12, 'min_samples_leaf': 1, 'max_features': 75, 'max_depth': 150, 'loss': 'deviance', 'learning_rate': 1}",0.4375,0.53125,0.65625,0.59375,0.45161290322580644,0.5343848712549057,0.08327744188662237,287,0.5669291338582677,0.7165354330708661,0.6929133858267716,0.6456692913385826,0.6875,0.6619094488188976,0.0526974791052533
487,0.7149023532867431,0.39908721399382185,0.003910160064697266,0.0013047661675141611,0.75,800,10,3,2,75,deviance,1,"{'subsample': 0.75, 'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 2, 'max_depth': 75, 'loss': 'deviance', 'learning_rate': 1}",0.375,0.40625,0.625,0.75,0.5161290322580645,0.5339451517181966,0.1392967687194233,288,0.5826771653543307,0.5118110236220472,1.0,1.0,1.0,0.8188976377952756,0.22293339677715135
444,1.3946330070495605,0.08567638394255082,0.0037981510162353516,0.00022815358016270497,0.25,400,8,5,auto,20,exponential,0.001,"{'subsample': 0.25, 'n_estimators': 400, 'min_samples_split': 8, 'min_samples_leaf': 5, 'max_features': 'auto', 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 0.001}",0.53125,0.53125,0.59375,0.5,0.4838709677419355,0.5283693883411505,0.03759905948219188,289,0.6929133858267716,0.7322834645669292,0.7401574803149606,0.7244094488188977,0.71875,0.7217027559055118,0.016108389319246456
284,0.007704353332519532,0.0009657511008424354,0.0019181251525878906,5.2622691050867516e-05,1,2,15,10,2,,exponential,1,"{'subsample': 1, 'n_estimators': 2, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 2, 'max_depth': None, 'loss': 'exponential', 'learning_rate': 1}",0.625,0.3125,0.5625,0.5625,0.5806451612903226,0.5282198238728821,0.11085500359174007,290,0.7795275590551181,0.4566929133858268,0.7637795275590551,0.7401574803149606,0.78125,0.7042814960629922,0.12467022809328433
41,0.012292194366455077,0.00038443368759025367,0.0021024227142333986,0.00012445581369691433,0.5,2,12,2,75,150,exponential,1,"{'subsample': 0.5, 'n_estimators': 2, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 75, 'max_depth': 150, 'loss': 'exponential', 'learning_rate': 1}",0.40625,0.53125,0.65625,0.65625,0.3870967741935484,0.5278698430171341,0.11606192306658106,291,0.7559055118110236,0.7795275590551181,0.7952755905511811,0.7007874015748031,0.6953125,0.7453617125984252,0.0406488987874788
359,0.05742268562316895,0.002068945620770791,0.0022246837615966797,0.00016753950241592247,0.25,10,8,2,auto,150,deviance,1,"{'subsample': 0.25, 'n_estimators': 10, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 150, 'loss': 'deviance', 'learning_rate': 1}",0.75,0.375,0.5625,0.46875,0.45161290322580644,0.5221445151718197,0.12928499231615936,292,0.889763779527559,0.6692913385826772,0.7716535433070866,0.7480314960629921,0.734375,0.7626230314960629,0.0720666206302933
298,0.055345582962036136,0.0034598505520618676,0.002250862121582031,0.00010230612071158064,1,25,12,10,sqrt,30,exponential,0.01,"{'subsample': 1, 'n_estimators': 25, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 30, 'loss': 'exponential', 'learning_rate': 0.01}",0.40625,0.5625,0.65625,0.40625,0.5483870967741935,0.516060232602661,0.09713871587937319,293,0.8582677165354331,0.8740157480314961,0.905511811023622,0.8582677165354331,0.890625,0.8773375984251969,0.01848619364157234
152,1.7160537719726563,0.1024073626179111,0.005173635482788086,0.0002996770138736268,0.25,800,15,1,100,30,deviance,1,"{'subsample': 0.25, 'n_estimators': 800, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 100, 'max_depth': 30, 'loss': 'deviance', 'learning_rate': 1}",0.46875,0.625,0.375,0.625,0.4838709677419355,0.5153871924954533,0.09707381673035546,294,0.6692913385826772,0.7244094488188977,0.44881889763779526,0.6929133858267716,0.640625,0.6352116141732285,0.0971789332075894
379,0.40032505989074707,0.011545311081434008,0.0030144214630126952,0.0004713545945405898,0.5,200,10,3,sqrt,,deviance,0.001,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None, 'loss': 'deviance', 'learning_rate': 0.001}",0.4375,0.59375,0.53125,0.46875,0.5161290322580645,0.5095571695223509,0.05396738751986463,295,0.7795275590551181,0.8188976377952756,0.8188976377952756,0.7874015748031497,0.8125,0.8034448818897637,0.016667312488779083
436,0.007214498519897461,0.00028613735619922935,0.0023469448089599608,0.0005329417253153588,0.25,2,12,3,1,50,deviance,1,"{'subsample': 0.25, 'n_estimators': 2, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': 1, 'max_depth': 50, 'loss': 'deviance', 'learning_rate': 1}",0.40625,0.5625,0.34375,0.5625,0.6451612903225806,0.5030212022590217,0.11127556941213655,296,0.4645669291338583,0.6062992125984252,0.3543307086614173,0.4566929133858268,0.6015625,0.49669045275590556,0.09582301100632158
458,0.020493364334106444,0.0006443933779230559,0.0023220539093017577,0.00027921136992491955,0.25,25,50,1,10,100,deviance,1,"{'subsample': 0.25, 'n_estimators': 25, 'min_samples_split': 50, 'min_samples_leaf': 1, 'max_features': 10, 'max_depth': 100, 'loss': 'deviance', 'learning_rate': 1}",0.71875,0.65625,0.46875,0.1875,0.45161290322580644,0.497756532975974,0.18613887053843678,297,0.7086614173228346,0.7637795275590551,0.30708661417322836,0.1968503937007874,0.640625,0.5234005905511812,0.22771558440442707
287,0.38787269592285156,0.007385409640214997,0.00392765998840332,0.0008450804487678928,0.5,600,50,2,1,200,deviance,1,"{'subsample': 0.5, 'n_estimators': 600, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 1, 'max_depth': 200, 'loss': 'deviance', 'learning_rate': 1}",0.5,0.53125,1.0,0.3125,0.0967741935483871,0.49094835838039624,0.29898578913089385,298,0.4330708661417323,0.5433070866141733,1.0,0.49606299212598426,0.203125,0.5351131889763779,0.2601309663095001
308,0.7487026214599609,0.06949510569076504,0.00493311882019043,0.0010950231816972413,0.25,800,20,10,10,100,exponential,0.001,"{'subsample': 0.25, 'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 10, 'max_depth': 100, 'loss': 'exponential', 'learning_rate': 0.001}",0.5,0.4375,0.53125,0.46875,0.5161290322580645,0.49064025557576335,0.03380462848218544,299,0.6692913385826772,0.6220472440944882,0.6456692913385826,0.6771653543307087,0.6328125,0.6493971456692913,0.02099436500576939
94,0.7183621406555176,0.034146956669968136,0.0046174049377441405,0.00011537068883945865,0.25,1000,15,10,5,30,deviance,1,"{'subsample': 0.25, 'n_estimators': 1000, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 5, 'max_depth': 30, 'loss': 'deviance', 'learning_rate': 1}",0.625,0.34375,0.46875,0.25,0.7419354838709677,0.4850674834880827,0.1787243089781725,300,0.6141732283464567,0.4251968503937008,0.3779527559055118,0.4330708661417323,0.671875,0.5044537401574802,0.11614466206434133
