,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_shrinking,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
106,0.03254375457763672,0.0022546990097579655,0.010686016082763672,0.007187727172394439,32,0.1,True,0.001,"{'C': 32, 'gamma': 0.1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
120,0.02736501693725586,0.000356140393881799,0.00649566650390625,0.00016256108159925877,64,4,True,0.001,"{'C': 64, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
132,0.024150800704956055,0.00039788892001535784,0.005870676040649414,0.00036346568243287366,256,1e-08,True,0.001,"{'C': 256, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
133,0.024110841751098632,0.0007375944357017379,0.005736017227172851,0.00013231974246993836,256,1e-07,True,0.001,"{'C': 256, 'gamma': 1e-07, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
128,0.02962007522583008,0.000808886949071763,0.007041645050048828,0.000549718536601524,128,0.1,True,0.001,"{'C': 128, 'gamma': 0.1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
101,0.02666168212890625,0.002132776106030512,0.007596063613891602,0.002402525732132244,32,1e-06,True,0.001,"{'C': 32, 'gamma': 1e-06, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
121,0.023984575271606447,0.0007889688972993862,0.005705833435058594,7.41346076984868e-05,128,1e-08,True,0.001,"{'C': 128, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
100,0.029573774337768553,0.0024599929566468046,0.007909488677978516,0.0029182998622158457,32,1e-07,True,0.001,"{'C': 32, 'gamma': 1e-07, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
99,0.02469186782836914,0.0008903199388229431,0.005896568298339844,0.0001749671418072736,32,1e-08,True,0.001,"{'C': 32, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
98,0.03369607925415039,0.004737224073868899,0.006912803649902344,0.00048770121772132626,16,4,True,0.001,"{'C': 16, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
96,0.03460822105407715,0.002119672219823833,0.008879804611206054,0.0027080437493390693,16,1,True,0.001,"{'C': 16, 'gamma': 1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
79,0.03040738105773926,0.005258227489744573,0.006943655014038086,0.000726670486128117,8,1e-06,True,0.001,"{'C': 8, 'gamma': 1e-06, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
0,0.02764744758605957,0.0020722924336658,0.006194972991943359,0.00021816551193460295,0.125,1e-08,True,0.001,"{'C': 0.125, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
77,0.02816324234008789,0.003598492258570651,0.007502365112304688,0.002851821477023672,8,1e-08,True,0.001,"{'C': 8, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
33,0.023146677017211913,0.00046609397778305065,0.005585384368896484,0.0001349920352316288,0.75,1e-08,True,0.001,"{'C': 0.75, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
32,0.027074003219604494,0.0005682295094540784,0.0063552379608154295,0.00021255384180990397,0.5,4,True,0.001,"{'C': 0.5, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
31,0.027141332626342773,0.0013668595735925701,0.006775188446044922,0.00032004329657286994,0.5,2,True,0.001,"{'C': 0.5, 'gamma': 2, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
30,0.02847137451171875,0.0033814529249943217,0.006321954727172852,3.737028511423681e-05,0.5,1,True,0.001,"{'C': 0.5, 'gamma': 1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
29,0.03146677017211914,0.006250382885541339,0.006354522705078125,5.4677318232927354e-05,0.5,0.1,True,0.001,"{'C': 0.5, 'gamma': 0.1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
26,0.024233102798461914,0.001332085094003723,0.005852365493774414,0.0001695998970833252,0.5,0.0001,True,0.001,"{'C': 0.5, 'gamma': 0.0001, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
25,0.025569772720336913,0.002324210634292217,0.005798482894897461,0.00010149135868314023,0.5,1e-05,True,0.001,"{'C': 0.5, 'gamma': 1e-05, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
24,0.023516845703125,0.0006792911999660957,0.006288719177246094,0.0008415463041859659,0.5,1e-06,True,0.001,"{'C': 0.5, 'gamma': 1e-06, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
23,0.024709796905517577,0.0014705519622988236,0.005744361877441406,0.0001628063818106494,0.5,1e-07,True,0.001,"{'C': 0.5, 'gamma': 1e-07, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
22,0.023539304733276367,0.0006889631971855616,0.006229019165039063,0.0010854103010958466,0.5,1e-08,True,0.001,"{'C': 0.5, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
21,0.03571052551269531,0.004319511935656245,0.008651828765869141,0.003012702979433528,0.25,4,True,0.001,"{'C': 0.25, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
20,0.03323030471801758,0.002983291669226841,0.008184480667114257,0.0013529955814445547,0.25,2,True,0.001,"{'C': 0.25, 'gamma': 2, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
19,0.03160195350646973,0.005181156898528545,0.008781814575195312,0.003227866636492967,0.25,1,True,0.001,"{'C': 0.25, 'gamma': 1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
34,0.023305797576904298,0.0005952220861836897,0.005668163299560547,2.3432556173577416e-05,0.75,1e-07,True,0.001,"{'C': 0.75, 'gamma': 1e-07, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
18,0.026598453521728516,0.0006649275068637807,0.006354999542236328,0.00010359416484575517,0.25,0.1,True,0.001,"{'C': 0.25, 'gamma': 0.1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
14,0.023402690887451172,0.00018548413834790922,0.0056610107421875,5.998395391312101e-05,0.25,1e-05,True,0.001,"{'C': 0.25, 'gamma': 1e-05, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
13,0.02354087829589844,0.0011480759211674422,0.005650663375854492,4.6536619468405035e-05,0.25,1e-06,True,0.001,"{'C': 0.25, 'gamma': 1e-06, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
12,0.023429393768310547,0.000426617307624538,0.005666875839233398,5.6008903694329014e-05,0.25,1e-07,True,0.001,"{'C': 0.25, 'gamma': 1e-07, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
11,0.023344135284423827,0.00021729373554975616,0.0055999755859375,5.3907279042234324e-05,0.25,1e-08,True,0.001,"{'C': 0.25, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
10,0.02688884735107422,0.0008793860812829682,0.006360769271850586,0.0002152845047660539,0.125,4,True,0.001,"{'C': 0.125, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
9,0.02717165946960449,0.0010620537665966085,0.006455469131469727,0.00015731503206574757,0.125,2,True,0.001,"{'C': 0.125, 'gamma': 2, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
8,0.027106189727783205,0.000747314471102781,0.006905603408813477,0.0006676746596044151,0.125,1,True,0.001,"{'C': 0.125, 'gamma': 1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
7,0.027568340301513672,0.001059801098027029,0.006978559494018555,0.0013419037357481178,0.125,0.1,True,0.001,"{'C': 0.125, 'gamma': 0.1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
6,0.025283432006835936,0.0014681041169909096,0.005892515182495117,0.0002065047352430174,0.125,0.01,True,0.001,"{'C': 0.125, 'gamma': 0.01, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.6505576208178439,0.6765799256505576,0.5555555555555556,0.7074074074074074,0.5555555555555556,0.629131212997384,0.06271266001668632
4,0.02627410888671875,0.0014721055464499999,0.006780767440795898,0.0011267035321996714,0.125,0.0001,True,0.001,"{'C': 0.125, 'gamma': 0.0001, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
3,0.027161884307861327,0.001767899859024246,0.0061798572540283205,0.0002448582440181445,0.125,1e-05,True,0.001,"{'C': 0.125, 'gamma': 1e-05, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
2,0.025058889389038087,0.0009532788124135226,0.006906938552856445,0.000993472469446828,0.125,1e-06,True,0.001,"{'C': 0.125, 'gamma': 1e-06, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
1,0.026821470260620116,0.001353039645653949,0.006361913681030273,0.0008411912865063443,0.125,1e-07,True,0.001,"{'C': 0.125, 'gamma': 1e-07, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
15,0.02496190071105957,0.0012812674280558562,0.0057941913604736325,8.951499770122633e-05,0.25,0.0001,True,0.001,"{'C': 0.25, 'gamma': 0.0001, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
35,0.023441791534423828,0.00033326970768581687,0.005745983123779297,0.00020360352554408862,0.75,1e-06,True,0.001,"{'C': 0.75, 'gamma': 1e-06, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
36,0.024353504180908203,0.0009128140312055587,0.005730295181274414,7.884897121819316e-05,0.75,1e-05,True,0.001,"{'C': 0.75, 'gamma': 1e-05, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
37,0.025610065460205077,0.0031519942065590376,0.005800724029541016,0.0001068508978204255,0.75,0.0001,True,0.001,"{'C': 0.75, 'gamma': 0.0001, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5576208178438662,0.5613382899628253,0.562962962962963,0.5592592592592592,0.5666666666666667,0.561569599339116,0.003127478477598983
76,0.03927154541015625,0.009052812029317736,0.007350826263427734,0.0006532617311203026,4,4,True,0.001,"{'C': 4, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
75,0.03292441368103027,0.0060937534900258735,0.00833587646484375,0.003707193369595152,4,2,True,0.001,"{'C': 4, 'gamma': 2, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
74,0.03222746849060058,0.004565599356379318,0.0074370384216308595,0.00036306502720534603,4,1,True,0.001,"{'C': 4, 'gamma': 1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
73,0.02984280586242676,0.0015077126871045274,0.007199335098266602,0.00043573251671038914,4,0.1,True,0.001,"{'C': 4, 'gamma': 0.1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
141,0.027772140502929688,0.0011832315915564803,0.006681680679321289,0.0002467817723406768,256,2,True,0.001,"{'C': 256, 'gamma': 2, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
69,0.02549290657043457,0.0011010953153376786,0.006273603439331055,0.0005168807373479048,4,1e-05,True,0.001,"{'C': 4, 'gamma': 1e-05, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
68,0.025611448287963866,0.0010172644649251257,0.00610647201538086,0.00040720781047559314,4,1e-06,True,0.001,"{'C': 4, 'gamma': 1e-06, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
67,0.026120948791503906,0.0015438825337979233,0.006098556518554688,0.0005657152396308291,4,1e-07,True,0.001,"{'C': 4, 'gamma': 1e-07, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
66,0.026385498046875,0.003125428451045056,0.0064771175384521484,0.001162951731313191,4,1e-08,True,0.001,"{'C': 4, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
65,0.0336338996887207,0.005149640952292433,0.006907796859741211,0.0009913461904432531,2,4,True,0.001,"{'C': 2, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
64,0.03237028121948242,0.003305158148127729,0.007423210144042969,0.0017650512386834872,2,2,True,0.001,"{'C': 2, 'gamma': 2, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
63,0.02909688949584961,0.003606762107337382,0.006925106048583984,0.0011206657386740244,2,1,True,0.001,"{'C': 2, 'gamma': 1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
62,0.02758316993713379,0.0008615941886235395,0.006268024444580078,3.540206825046581e-05,2,0.1,True,0.001,"{'C': 2, 'gamma': 0.1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
58,0.024120044708251954,0.0006247053673382825,0.005720376968383789,6.291070770731382e-05,2,1e-05,True,0.001,"{'C': 2, 'gamma': 1e-05, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
57,0.024770259857177734,0.0015611196183983318,0.005769205093383789,0.00016110706755846703,2,1e-06,True,0.001,"{'C': 2, 'gamma': 1e-06, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
56,0.023279094696044923,0.00039699480170873885,0.005837440490722656,0.000239133240574472,2,1e-07,True,0.001,"{'C': 2, 'gamma': 1e-07, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
55,0.023905229568481446,0.001272715976755618,0.005629205703735351,5.896349348667199e-05,2,1e-08,True,0.001,"{'C': 2, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
54,0.026038265228271483,0.0003749626086194814,0.006253433227539062,8.965799060429305e-05,1,4,True,0.001,"{'C': 1, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
