,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
15,0.23415112495422363,0.007295764919861009,0.011161565780639648,0.000643545371482106,100,10,1,sqrt,50,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': False}",0.7391304347826086,0.7910447761194029,0.7761194029850746,0.6865671641791045,0.835820895522388,0.7655786350148368,0.05016312059712119,248,1.0,1.0,1.0,1.0,1.0,1.0,0.0
408,0.11982407569885253,0.005240968578244067,0.006769800186157226,0.0007661854950659062,50,12,10,25,200,False,"{'n_estimators': 50, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 25, 'max_depth': 200, 'bootstrap': False}",0.7681159420289855,0.7761194029850746,0.8059701492537313,0.7164179104477612,0.7611940298507462,0.7655786350148368,0.028845713211248666,248,0.9552238805970149,0.9444444444444444,0.9666666666666667,0.9555555555555556,0.9518518518518518,0.9547484798231067,0.007176129227659246
416,0.055717086791992186,0.004573874769550922,0.004840755462646484,0.0006123867339697463,25,12,2,sqrt,75,True,"{'n_estimators': 25, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 75, 'bootstrap': True}",0.7391304347826086,0.8208955223880597,0.8059701492537313,0.7014925373134329,0.7611940298507462,0.7655786350148368,0.043546452132423516,248,0.9850746268656716,0.9666666666666667,0.9592592592592593,0.9666666666666667,0.9814814814814815,0.9718297401879491,0.009797089162132597
14,1.4024641990661622,0.06420460792042842,0.07784123420715332,0.004755253780809182,800,8,4,auto,40,True,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 40, 'bootstrap': True}",0.7536231884057971,0.7611940298507462,0.7910447761194029,0.7313432835820896,0.7910447761194029,0.7655786350148368,0.022890569880156718,248,0.9850746268656716,0.9777777777777777,0.9740740740740741,0.9666666666666667,0.9814814814814815,0.9770149253731344,0.0063439092053442754
345,0.027013540267944336,0.0013387658942831363,0.0032909870147705077,0.00038102220868865876,10,10,5,25,40,True,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 25, 'max_depth': 40, 'bootstrap': True}",0.7971014492753623,0.7910447761194029,0.7313432835820896,0.746268656716418,0.7611940298507462,0.7655786350148368,0.025364655914557634,248,0.9328358208955224,0.9481481481481482,0.9592592592592593,0.9444444444444444,0.9518518518518518,0.9473079049198452,0.008738752254768114
456,0.2727824687957764,0.0038077838765261185,0.01931009292602539,0.0021034405148247118,200,12,4,10,30,True,"{'n_estimators': 200, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 10, 'max_depth': 30, 'bootstrap': True}",0.7536231884057971,0.8059701492537313,0.7761194029850746,0.7313432835820896,0.7611940298507462,0.7655786350148368,0.02474987013180429,248,0.9626865671641791,0.9592592592592593,0.9629629629629629,0.9518518518518518,0.9481481481481482,0.9569817578772802,0.005964147424370784
314,0.8957855701446533,0.03205915077523564,0.06051921844482422,0.004196992633069836,600,20,10,10,50,False,"{'n_estimators': 600, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 10, 'max_depth': 50, 'bootstrap': False}",0.7536231884057971,0.7761194029850746,0.7910447761194029,0.7313432835820896,0.7761194029850746,0.7655786350148368,0.0208662480416461,248,0.9552238805970149,0.9481481481481482,0.9518518518518518,0.9444444444444444,0.9518518518518518,0.9503040353786621,0.003687248413355493
131,0.11732511520385742,0.010601044843719286,0.012220096588134766,0.0014137693141171009,100,12,3,2,150,False,"{'n_estimators': 100, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': 2, 'max_depth': 150, 'bootstrap': False}",0.7681159420289855,0.7761194029850746,0.746268656716418,0.7014925373134329,0.835820895522388,0.7655786350148368,0.04353170977459615,248,0.9514925373134329,0.9703703703703703,0.9666666666666667,0.9629629629629629,0.9592592592592593,0.9621503593145384,0.006489585008044877
164,0.3952385425567627,0.021913984023614545,0.020126533508300782,0.0013708916323275531,200,10,5,25,75,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 25, 'max_depth': 75, 'bootstrap': True}",0.782608695652174,0.7910447761194029,0.8059701492537313,0.7014925373134329,0.746268656716418,0.7655786350148368,0.03746115752826954,248,0.9626865671641791,0.9481481481481482,0.9629629629629629,0.9592592592592593,0.9740740740740741,0.9614262023217247,0.00830567489781332
318,0.8833225727081299,0.01911807697957104,0.06504936218261718,0.014767078749940953,600,8,4,10,30,True,"{'n_estimators': 600, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 10, 'max_depth': 30, 'bootstrap': True}",0.7391304347826086,0.7910447761194029,0.7611940298507462,0.746268656716418,0.7910447761194029,0.7655786350148368,0.02188715101780103,248,0.9776119402985075,0.9703703703703703,0.9703703703703703,0.9666666666666667,0.9740740740740741,0.9718186843559978,0.003725241207463952
287,1.283396053314209,0.03372331822818171,0.07657923698425292,0.0012711593220776697,800,15,10,sqrt,,True,"{'n_estimators': 800, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.7536231884057971,0.8059701492537313,0.7611940298507462,0.7164179104477612,0.7910447761194029,0.7655786350148368,0.03109449468881162,248,0.917910447761194,0.9259259259259259,0.9222222222222223,0.9148148148148149,0.9222222222222223,0.9206191265892759,0.0038556173717073853
190,0.5628965854644775,0.02658096996769319,0.043149042129516604,0.002362925348027753,400,50,1,10,40,True,"{'n_estimators': 400, 'min_samples_split': 50, 'min_samples_leaf': 1, 'max_features': 10, 'max_depth': 40, 'bootstrap': True}",0.782608695652174,0.7611940298507462,0.746268656716418,0.7014925373134329,0.835820895522388,0.7655786350148368,0.0439864253602729,248,0.9216417910447762,0.9259259259259259,0.9222222222222223,0.9148148148148149,0.9222222222222223,0.9213653952459924,0.0036125681623996224
50,0.019905900955200194,0.002259721761998534,0.0028012752532958984,0.0003188401030403249,10,10,5,auto,,True,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",0.782608695652174,0.746268656716418,0.7611940298507462,0.7164179104477612,0.8208955223880597,0.7655786350148368,0.03501688962703785,248,0.9402985074626866,0.9222222222222223,0.9333333333333333,0.9407407407407408,0.9185185185185185,0.9310226644555003,0.009161036076310455
19,0.17126145362854003,0.02591897453558903,0.012393665313720704,0.0015838146992123074,100,15,4,5,,False,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 5, 'max_depth': None, 'bootstrap': False}",0.782608695652174,0.8208955223880597,0.7313432835820896,0.7313432835820896,0.7611940298507462,0.7655786350148368,0.03372839570820574,248,0.9925373134328358,0.9888888888888889,0.9888888888888889,0.9777777777777777,0.9851851851851852,0.9866556108347153,0.005010939204677979
459,1.1808030128479003,0.03133716336883999,0.07944917678833008,0.0028255622356224024,800,15,4,10,40,True,"{'n_estimators': 800, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 10, 'max_depth': 40, 'bootstrap': True}",0.782608695652174,0.7761194029850746,0.746268656716418,0.746268656716418,0.7761194029850746,0.7655786350148368,0.015869021898684263,248,0.9440298507462687,0.9407407407407408,0.9555555555555556,0.9444444444444444,0.9407407407407408,0.9451022664455501,0.005457103102965688
440,0.6894596099853516,0.03420943430136272,0.05264716148376465,0.014977777114942714,400,8,1,5,50,False,"{'n_estimators': 400, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 5, 'max_depth': 50, 'bootstrap': False}",0.7246376811594203,0.7910447761194029,0.7761194029850746,0.7313432835820896,0.8059701492537313,0.7655786350148368,0.03242829427814592,248,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30,0.1639407157897949,0.004832390468308753,0.011528921127319337,0.00042277129480984587,100,15,4,10,75,False,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 10, 'max_depth': 75, 'bootstrap': False}",0.7391304347826086,0.7761194029850746,0.8208955223880597,0.7014925373134329,0.7910447761194029,0.7655786350148368,0.04146248580483055,248,0.996268656716418,0.9925925925925926,0.9962962962962963,0.9851851851851852,0.9962962962962963,0.9933278054173575,0.004315444002717516
414,1.0441206455230714,0.012694816973526705,0.06463193893432617,0.0025884731746270376,600,10,5,10,30,True,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 10, 'max_depth': 30, 'bootstrap': True}",0.7681159420289855,0.8059701492537313,0.746268656716418,0.746268656716418,0.7611940298507462,0.7655786350148368,0.021857805064878964,248,0.9626865671641791,0.9481481481481482,0.9555555555555556,0.9555555555555556,0.9592592592592593,0.9562410171365396,0.00483919712951313
197,1.4043850898742676,0.03602445758081914,0.07970676422119141,0.0036337142121001596,800,8,3,sqrt,10,True,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",0.7536231884057971,0.7910447761194029,0.7761194029850746,0.7313432835820896,0.7761194029850746,0.7655786350148368,0.0208662480416461,248,0.9850746268656716,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9888888888888889,0.9814593698175788,0.004667551756484871
250,1.2501473426818848,0.03148377418378105,0.1151421070098877,0.009954516383578518,1000,12,4,5,200,True,"{'n_estimators': 1000, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 5, 'max_depth': 200, 'bootstrap': True}",0.782608695652174,0.7910447761194029,0.746268656716418,0.7313432835820896,0.7761194029850746,0.7655786350148368,0.02274993411703509,248,0.9477611940298507,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9481481481481482,0.9458485351022663,0.0017240009315662524
31,0.05849637985229492,0.0021285761832590144,0.006949043273925782,0.0010784941269061203,50,50,2,5,200,True,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 5, 'max_depth': 200, 'bootstrap': True}",0.7536231884057971,0.7761194029850746,0.7313432835820896,0.7611940298507462,0.8059701492537313,0.7655786350148368,0.024749870131804286,248,0.8768656716417911,0.8888888888888888,0.8555555555555555,0.9,0.9074074074074074,0.8857435046987285,0.018289854968302204
60,6.072338438034057,0.26281156879981404,0.09704751968383789,0.01205092715843577,1000,50,10,100,20,False,"{'n_estimators': 1000, 'min_samples_split': 50, 'min_samples_leaf': 10, 'max_features': 100, 'max_depth': 20, 'bootstrap': False}",0.7246376811594203,0.8059701492537313,0.7611940298507462,0.7313432835820896,0.8059701492537313,0.7655786350148368,0.03505353097757357,248,0.9029850746268657,0.9333333333333333,0.9111111111111111,0.9,0.9074074074074074,0.9109673852957435,0.01180618952190235
321,0.01584305763244629,0.0008520835938077278,0.0026627540588378905,0.00021363755372722052,10,20,4,5,10,False,"{'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 5, 'max_depth': 10, 'bootstrap': False}",0.7391304347826086,0.7910447761194029,0.8059701492537313,0.6865671641791045,0.8059701492537313,0.7655786350148368,0.04649760359018483,248,0.9626865671641791,0.9407407407407408,0.9333333333333333,0.937037037037037,0.9481481481481482,0.9443891652846877,0.010378064166951088
330,0.08071317672729492,0.008665558913869685,0.008001995086669923,0.0011931544574528556,50,20,3,5,40,False,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 5, 'max_depth': 40, 'bootstrap': False}",0.7246376811594203,0.7910447761194029,0.7761194029850746,0.746268656716418,0.7761194029850746,0.7626112759643917,0.024117049863587033,271,0.9813432835820896,0.9629629629629629,0.9740740740740741,0.9777777777777777,0.9814814814814815,0.9755279159756773,0.006845685082513497
81,1.118426752090454,0.054183309878123455,0.11382508277893066,0.012784553685522079,1000,12,1,1,20,False,"{'n_estimators': 1000, 'min_samples_split': 12, 'min_samples_leaf': 1, 'max_features': 1, 'max_depth': 20, 'bootstrap': False}",0.7681159420289855,0.8059701492537313,0.7313432835820896,0.7313432835820896,0.7761194029850746,0.7626112759643917,0.028372564309778414,271,1.0,0.9962962962962963,0.9925925925925926,0.9962962962962963,1.0,0.9970370370370372,0.002771598064276992
464,0.0466670036315918,0.007887714397031185,0.003028249740600586,0.00020320081909486854,10,20,10,50,30,False,"{'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 50, 'max_depth': 30, 'bootstrap': False}",0.7246376811594203,0.7910447761194029,0.746268656716418,0.746268656716418,0.8059701492537313,0.7626112759643917,0.030593195690121987,271,0.9552238805970149,0.9407407407407408,0.9518518518518518,0.9518518518518518,0.9555555555555556,0.951044776119403,0.005390508935470781
151,0.6087023258209229,0.010956934583212572,0.024784421920776366,0.00518576725363285,200,8,10,75,10,True,"{'n_estimators': 200, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 75, 'max_depth': 10, 'bootstrap': True}",0.782608695652174,0.7761194029850746,0.7313432835820896,0.7313432835820896,0.7910447761194029,0.7626112759643917,0.025838779022663245,271,0.9291044776119403,0.9296296296296296,0.9296296296296296,0.9296296296296296,0.9333333333333333,0.9302653399668325,0.0015474215716719927
110,0.18930392265319823,0.005643231897124651,0.007128763198852539,0.001509470615168693,50,20,10,100,75,True,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 100, 'max_depth': 75, 'bootstrap': True}",0.782608695652174,0.7910447761194029,0.7611940298507462,0.746268656716418,0.7313432835820896,0.7626112759643917,0.022146935164404667,271,0.917910447761194,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9222222222222223,0.9280265339966833,0.006640957664334427
481,0.857660961151123,0.09730179381563044,0.07237000465393066,0.010523127759541043,600,15,10,5,20,True,"{'n_estimators': 600, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 5, 'max_depth': 20, 'bootstrap': True}",0.782608695652174,0.7761194029850746,0.7014925373134329,0.7313432835820896,0.8208955223880597,0.7626112759643917,0.041600205367474934,271,0.914179104477612,0.9185185185185185,0.9,0.8962962962962963,0.9111111111111111,0.9080210060807076,0.00847908073345566
34,0.07987437248229981,0.004234982409318116,0.006076812744140625,0.0006175884535359343,50,20,4,auto,,True,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",0.7391304347826086,0.8059701492537313,0.7611940298507462,0.7164179104477612,0.7910447761194029,0.7626112759643917,0.03274171329119491,271,0.9328358208955224,0.9333333333333333,0.9518518518518518,0.9333333333333333,0.9296296296296296,0.9361967938087341,0.00794862803759751
40,0.033195114135742186,0.00357978191326602,0.0026894569396972655,0.00024649532259809353,10,10,5,25,75,False,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 25, 'max_depth': 75, 'bootstrap': False}",0.7681159420289855,0.746268656716418,0.746268656716418,0.7761194029850746,0.7761194029850746,0.7626112759643917,0.013599898190524767,271,0.996268656716418,0.9851851851851852,0.9888888888888889,0.9888888888888889,0.9962962962962963,0.9911055831951355,0.004438004294176533
137,0.02090139389038086,0.001825256009720505,0.003001546859741211,0.0003748473767629407,10,50,1,sqrt,20,True,"{'n_estimators': 10, 'min_samples_split': 50, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.7681159420289855,0.7910447761194029,0.7313432835820896,0.6865671641791045,0.835820895522388,0.7626112759643917,0.05075982710342194,271,0.9067164179104478,0.9,0.9,0.9,0.9074074074074074,0.9028247650635709,0.003466510225723855
386,0.07878680229187011,0.0043939920675581225,0.006297588348388672,0.0007503726391986649,50,8,1,10,30,True,"{'n_estimators': 50, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 10, 'max_depth': 30, 'bootstrap': True}",0.7391304347826086,0.8059701492537313,0.7611940298507462,0.7164179104477612,0.7910447761194029,0.7626112759643917,0.03274171329119491,271,1.0,0.9851851851851852,0.9925925925925926,0.9962962962962963,1.0,0.9948148148148149,0.005543196128553998
45,0.4641557693481445,0.008906117494155503,0.019498586654663086,0.0005512594546403047,200,12,10,50,40,True,"{'n_estimators': 200, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 50, 'max_depth': 40, 'bootstrap': True}",0.782608695652174,0.7910447761194029,0.7611940298507462,0.7014925373134329,0.7761194029850746,0.7626112759643917,0.031968015731248904,271,0.9328358208955224,0.9259259259259259,0.9222222222222223,0.9148148148148149,0.9185185185185185,0.9228634604754008,0.006211232905955994
232,0.9105835914611816,0.019036267313622846,0.07597637176513672,0.0047761502810074775,800,20,3,5,,True,"{'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 5, 'max_depth': None, 'bootstrap': True}",0.7391304347826086,0.8059701492537313,0.746268656716418,0.7313432835820896,0.7910447761194029,0.7626112759643917,0.029914277946110124,271,0.9253731343283582,0.9333333333333333,0.9407407407407408,0.9296296296296296,0.937037037037037,0.9332227750138198,0.005396446594523292
497,0.08080868721008301,0.005345004539242464,0.006679153442382813,0.0006208222506211231,50,20,5,auto,100,True,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.7536231884057971,0.8059701492537313,0.7611940298507462,0.7014925373134329,0.7910447761194029,0.7626112759643917,0.03597368987483485,271,0.9365671641791045,0.9444444444444444,0.9481481481481482,0.9296296296296296,0.9222222222222223,0.9362023217247097,0.00948063214515567
57,0.3167415142059326,0.12663510933255062,0.01718297004699707,0.004187333439511638,100,20,5,sqrt,40,True,"{'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 40, 'bootstrap': True}",0.7536231884057971,0.7761194029850746,0.7611940298507462,0.7164179104477612,0.8059701492537313,0.7626112759643917,0.029175622575989744,271,0.9365671641791045,0.9259259259259259,0.9333333333333333,0.9222222222222223,0.9333333333333333,0.9302763957987839,0.005330287067525421
119,0.6706927299499512,0.023074763101974982,0.06229887008666992,0.0008292884014080624,600,15,1,1,200,True,"{'n_estimators': 600, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 1, 'max_depth': 200, 'bootstrap': True}",0.7681159420289855,0.8059701492537313,0.7014925373134329,0.7611940298507462,0.7761194029850746,0.7626112759643917,0.03404869944541005,271,0.9664179104477612,0.9629629629629629,0.9629629629629629,0.9555555555555556,0.9629629629629629,0.9621724709784412,0.0035688081689566947
478,0.040834569931030275,0.009440659281009027,0.0028943538665771483,0.00028592638329779816,10,8,3,25,30,False,"{'n_estimators': 10, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 25, 'max_depth': 30, 'bootstrap': False}",0.7681159420289855,0.8059701492537313,0.7313432835820896,0.7164179104477612,0.7910447761194029,0.7626112759643917,0.034048699445410065,271,0.996268656716418,0.9962962962962963,1.0,1.0,1.0,0.9985129906025427,0.0018212281067527905
452,0.6628876686096191,0.012353075083345549,0.0635385513305664,0.006413498754276549,600,50,5,2,10,False,"{'n_estimators': 600, 'min_samples_split': 50, 'min_samples_leaf': 5, 'max_features': 2, 'max_depth': 10, 'bootstrap': False}",0.7681159420289855,0.7761194029850746,0.7611940298507462,0.746268656716418,0.7611940298507462,0.7626112759643917,0.00981729844151639,271,0.8768656716417911,0.8814814814814815,0.8740740740740741,0.8740740740740741,0.8888888888888888,0.8790768380320619,0.005603627456923623
448,0.776822853088379,0.05346807202377164,0.06730027198791504,0.0061359325835917645,600,50,2,2,40,False,"{'n_estimators': 600, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 2, 'max_depth': 40, 'bootstrap': False}",0.7536231884057971,0.7910447761194029,0.7164179104477612,0.7611940298507462,0.7910447761194029,0.7626112759643917,0.027615920600149512,271,0.914179104477612,0.9296296296296296,0.9148148148148149,0.9148148148148149,0.9111111111111111,0.9169098949695964,0.006506204461590654
253,0.19207887649536132,0.017525294056489456,0.010982275009155273,0.0001747000160456046,100,8,1,auto,200,True,"{'n_estimators': 100, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 200, 'bootstrap': True}",0.7391304347826086,0.7910447761194029,0.7611940298507462,0.7164179104477612,0.8059701492537313,0.7626112759643917,0.03274171329119491,271,0.996268656716418,0.9925925925925926,0.9962962962962963,0.9962962962962963,0.9962962962962963,0.9955500276395799,0.001478756270060628
241,1.1439815998077392,0.029045698315631953,0.08002500534057617,0.013529336089343792,800,50,5,sqrt,100,True,"{'n_estimators': 800, 'min_samples_split': 50, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': True}",0.7681159420289855,0.7761194029850746,0.7611940298507462,0.7014925373134329,0.8059701492537313,0.7626112759643917,0.03404869944541005,271,0.8955223880597015,0.9222222222222223,0.9074074074074074,0.9,0.9074074074074074,0.9065118850193479,0.00907295217285239
61,0.36703929901123045,0.020113619800102883,0.019547128677368165,0.0014531433872631526,200,20,10,auto,40,False,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 'auto', 'max_depth': 40, 'bootstrap': False}",0.7536231884057971,0.7611940298507462,0.8059701492537313,0.7164179104477612,0.7761194029850746,0.7626112759643917,0.029175622575989744,271,0.9514925373134329,0.9518518518518518,0.9592592592592593,0.9592592592592593,0.9592592592592593,0.9562244333886124,0.0037186237765431773
405,0.0702214241027832,0.01366277129107312,0.0042377948760986325,0.00020763455605832165,25,15,2,auto,,False,"{'n_estimators': 25, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",0.7391304347826086,0.746268656716418,0.835820895522388,0.7014925373134329,0.7761194029850746,0.7596439169139466,0.04474028707722409,292,1.0,0.9925925925925926,0.9925925925925926,0.9888888888888889,1.0,0.9948148148148148,0.004444444444444436
402,1.4761730194091798,0.05680527434537297,0.09782896041870118,0.0034338691317234806,1000,8,10,sqrt,50,True,"{'n_estimators': 1000, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.7536231884057971,0.7910447761194029,0.746268656716418,0.7164179104477612,0.7910447761194029,0.7596439169139466,0.02839953781446083,292,0.914179104477612,0.9259259259259259,0.9148148148148149,0.9111111111111111,0.9222222222222223,0.9176506357103372,0.005517945679743855
331,0.9237862586975097,0.03112061550539996,0.06281933784484864,0.0075229557295149185,600,8,2,10,100,True,"{'n_estimators': 600, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 10, 'max_depth': 100, 'bootstrap': True}",0.7246376811594203,0.7910447761194029,0.7761194029850746,0.7164179104477612,0.7910447761194029,0.7596439169139466,0.03268663613953212,292,0.9925373134328358,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9925925925925926,0.9903593145384191,0.0018009811117122767
41,0.522916603088379,0.015291641717715515,0.04663782119750977,0.010955843200085375,400,20,4,5,150,True,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 5, 'max_depth': 150, 'bootstrap': True}",0.7391304347826086,0.7910447761194029,0.746268656716418,0.746268656716418,0.7761194029850746,0.7596439169139466,0.020181462035772472,292,0.9328358208955224,0.9333333333333333,0.9185185185185185,0.9296296296296296,0.9259259259259259,0.9280486456605859,0.005452957789213774
363,0.19756879806518554,0.016434527354316667,0.013301372528076172,0.00421117101497789,100,12,3,sqrt,40,True,"{'n_estimators': 100, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 40, 'bootstrap': True}",0.7536231884057971,0.7611940298507462,0.7910447761194029,0.7313432835820896,0.7611940298507462,0.7596439169139466,0.019069460861828164,292,0.9701492537313433,0.9703703703703703,0.9703703703703703,0.9703703703703703,0.9592592592592593,0.9681039248203426,0.004423161890216331
48,1.2008151054382323,0.06455675015930298,0.07616996765136719,0.008920129187572767,600,20,10,25,75,True,"{'n_estimators': 600, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 25, 'max_depth': 75, 'bootstrap': True}",0.7536231884057971,0.7761194029850746,0.7761194029850746,0.7014925373134329,0.7910447761194029,0.7596439169139466,0.03136382489876941,292,0.9216417910447762,0.9259259259259259,0.9148148148148149,0.9111111111111111,0.9259259259259259,0.9198839137645107,0.005979294021992149
7,0.7360696792602539,0.04651350496710451,0.04045500755310059,0.004124497498222944,400,10,10,sqrt,10,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",0.7681159420289855,0.7761194029850746,0.7910447761194029,0.7014925373134329,0.7611940298507462,0.7596439169139466,0.030618212963799473,292,0.9552238805970149,0.9481481481481482,0.9555555555555556,0.9481481481481482,0.9555555555555556,0.9525262576008846,0.003576762412738056
442,1.2451966762542725,0.05340232217616081,0.08332757949829102,0.008896596311162372,800,50,4,sqrt,40,True,"{'n_estimators': 800, 'min_samples_split': 50, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 40, 'bootstrap': True}",0.7536231884057971,0.7611940298507462,0.7761194029850746,0.7164179104477612,0.7910447761194029,0.7596439169139466,0.025087406878139356,292,0.9029850746268657,0.9296296296296296,0.9185185185185185,0.9074074074074074,0.9148148148148149,0.9146710889994472,0.00925100330759599
434,0.0581089973449707,0.001696911822740705,0.007080984115600586,0.0013382931713148247,50,50,5,5,,True,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 5, 'max_features': 5, 'max_depth': None, 'bootstrap': True}",0.7391304347826086,0.8059701492537313,0.7313432835820896,0.7014925373134329,0.8208955223880597,0.7596439169139466,0.04571948348193871,292,0.8694029850746269,0.8851851851851852,0.8925925925925926,0.8925925925925926,0.8962962962962963,0.8872139303482587,0.009609318027501434
438,0.2159398078918457,0.00687097750917855,0.012469816207885741,0.000593492173337342,100,20,5,sqrt,50,False,"{'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': False}",0.7681159420289855,0.7611940298507462,0.7761194029850746,0.7014925373134329,0.7910447761194029,0.7596439169139466,0.030618212963799477,292,0.9813432835820896,0.9703703703703703,0.9814814814814815,0.9629629629629629,0.9814814814814815,0.9755279159756771,0.007605086531316447
395,0.9339738368988038,0.19663239428805807,0.05435342788696289,0.014538045949694732,400,10,10,10,,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 10, 'max_depth': None, 'bootstrap': False}",0.7391304347826086,0.7611940298507462,0.7910447761194029,0.7014925373134329,0.8059701492537313,0.7596439169139466,0.03717052747853537,292,0.9552238805970149,0.9444444444444444,0.9555555555555556,0.9444444444444444,0.9481481481481482,0.9495632946379213,0.004946864026822022
404,1.832883071899414,0.051712668344326015,0.09917144775390625,0.008107320665254257,1000,20,10,auto,20,False,"{'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",0.7536231884057971,0.746268656716418,0.7910447761194029,0.7014925373134329,0.8059701492537313,0.7596439169139466,0.036578696541730724,292,0.9664179104477612,0.9481481481481482,0.9592592592592593,0.9518518518518518,0.9592592592592593,0.9569872857932559,0.006383783271858376
