,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
32,0.36284713745117186,0.020133221191565645,0.02467336654663086,0.0027613650478241756,False,40,10,3,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 10, 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 200}",0.8387096774193549,0.7419354838709677,0.7096774193548387,0.5,0.8,0.7182253278453145,0.11762182041428773,30,1.0,0.9836065573770492,0.9918032786885246,0.983739837398374,1.0,0.9918299346927896,0.007301701904362766
65,1.0486795425415039,0.04733281189584143,0.024417734146118163,0.0038894475084712424,False,40,75,10,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 75, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 200}",0.8064516129032258,0.7419354838709677,0.7419354838709677,0.43333333333333335,0.8666666666666667,0.7180275039086181,0.1491618094548538,31,0.9672131147540983,0.9754098360655737,0.9426229508196722,0.943089430894309,0.959349593495935,0.9575369852059176,0.013019309328522148
93,0.47196364402770996,0.014102624057857744,0.031111526489257812,0.005385416699456457,False,40,sqrt,4,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 200}",0.8709677419354839,0.7419354838709677,0.6451612903225806,0.5,0.8,0.7117162821862737,0.1289705478316197,32,1.0,0.9836065573770492,1.0,0.975609756097561,0.991869918699187,0.9902172464347595,0.009499640456555599
34,0.3357230186462402,0.015442077081616898,0.023471307754516602,0.003334531273318915,False,40,10,5,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 10, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.8387096774193549,0.7419354838709677,0.7096774193548387,0.4666666666666667,0.8,0.7115982259659871,0.1300164624760672,33,0.9918032786885246,0.9836065573770492,0.9918032786885246,0.975609756097561,0.991869918699187,0.9869385579101693,0.006497588995870007
94,0.42598614692687986,0.009137400848100755,0.023628950119018555,0.0013987019665637269,False,40,sqrt,5,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.8064516129032258,0.7419354838709677,0.7419354838709677,0.4666666666666667,0.8,0.7115982259659871,0.12507783666958736,33,0.9918032786885246,0.9836065573770492,0.9836065573770492,0.975609756097561,0.991869918699187,0.9852992136478742,0.006084287715846553
83,0.4510326385498047,0.008126322212225154,0.022043275833129882,0.0017836153365312576,False,40,auto,4,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 200}",0.8387096774193549,0.7419354838709677,0.7096774193548387,0.4666666666666667,0.8,0.7115982259659871,0.1300164624760672,33,1.0,0.9836065573770492,0.9918032786885246,0.991869918699187,1.0,0.9934559509529521,0.0061303594282385515
21,0.2754868984222412,0.012629317504376559,0.022519445419311522,0.0019437686159831905,False,40,5,2,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 5, 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 200}",0.8064516129032258,0.7096774193548387,0.7096774193548387,0.5,0.8,0.7052072365272327,0.11049082823546086,36,1.0,0.9918032786885246,1.0,0.991869918699187,1.0,0.9967346394775423,0.003999289074515606
22,0.2640995502471924,0.0065581303857535226,0.02288823127746582,0.0013733119631865072,False,40,5,3,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 5, 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 200}",0.8064516129032258,0.7096774193548387,0.7096774193548387,0.4666666666666667,0.8333333333333334,0.7051083245588845,0.1288574092432411,37,1.0,0.9918032786885246,0.9918032786885246,0.975609756097561,1.0,0.9918432626949221,0.008906117681865673
44,0.5583887100219727,0.020435426158548747,0.021728515625,0.0017803097080057036,False,40,25,5,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 25, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.8387096774193549,0.7419354838709677,0.6774193548387096,0.4666666666666667,0.8,0.7050891803069462,0.13075506602069073,38,0.9836065573770492,0.9836065573770492,1.0,0.975609756097561,0.975609756097561,0.9836865253898441,0.008906297188213268
76,1.0771299839019775,0.023124441430624587,0.020951271057128906,0.0009148673693785719,False,40,100,15,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 100, 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 200}",0.7741935483870968,0.7419354838709677,0.7096774193548387,0.43333333333333335,0.8666666666666667,0.7050094125905363,0.14504262730626188,39,0.9098360655737705,0.9016393442622951,0.8688524590163934,0.9024390243902439,0.9105691056910569,0.8986671997867519,0.015351729530903356
