,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
24,4.212295007705689,0.05163584165912818,0.09576139450073243,0.008556572439525297,800,10,5,100,,True,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 100, 'max_depth': None, 'bootstrap': True}",0.8275862068965517,0.7586206896551724,0.5862068965517241,0.75,0.7857142857142857,0.74133911213109,0.08257015536223278,103,0.9649122807017544,0.9473684210526315,0.956140350877193,0.9391304347826087,0.9565217391304348,0.9528146453089243,0.008809933264270596
329,0.17762303352355957,0.01998741304904128,0.009406566619873047,0.005127552238633984,25,8,4,100,100,True,"{'n_estimators': 25, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 100, 'max_depth': 100, 'bootstrap': True}",0.7931034482758621,0.7586206896551724,0.6551724137931034,0.75,0.75,0.7413025683004195,0.046137877611761795,109,0.9649122807017544,0.9473684210526315,0.9210526315789473,0.9565217391304348,0.9739130434782609,0.9527536231884056,0.018131221626511086
134,0.5674633026123047,0.06631857925089482,0.012824583053588866,0.0022224579628704355,100,20,10,75,40,False,"{'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 75, 'max_depth': 40, 'bootstrap': False}",0.8275862068965517,0.7241379310344828,0.6551724137931034,0.75,0.75,0.7413025683004195,0.05557355802763511,109,0.9473684210526315,0.9298245614035088,0.9473684210526315,0.9130434782608695,0.9739130434782609,0.9423035850495804,0.020309322342589704
162,0.07013120651245117,0.0016058173310282793,0.004748630523681641,0.00047826247340809134,25,20,1,25,10,False,"{'n_estimators': 25, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 25, 'max_depth': 10, 'bootstrap': False}",0.7931034482758621,0.7931034482758621,0.6551724137931034,0.7142857142857143,0.75,0.7411600473608045,0.05234201098200719,111,0.9649122807017544,0.9649122807017544,0.9122807017543859,0.9217391304347826,0.9739130434782609,0.9475514874141876,0.02532995072698894
69,1.8847991466522216,0.09268104775689928,0.03839879035949707,0.0038987002993302895,400,50,10,75,75,False,"{'n_estimators': 400, 'min_samples_split': 50, 'min_samples_leaf': 10, 'max_features': 75, 'max_depth': 75, 'bootstrap': False}",0.8620689655172413,0.7586206896551724,0.6206896551724138,0.7142857142857143,0.75,0.7411600473608045,0.07809413690096151,111,0.9122807017543859,0.8947368421052632,0.8947368421052632,0.8521739130434782,0.9217391304347826,0.8951334858886346,0.02386514984358037
189,0.14494781494140624,0.008713749231294785,0.0054477214813232425,0.0006630727269787678,25,50,10,75,40,False,"{'n_estimators': 25, 'min_samples_split': 50, 'min_samples_leaf': 10, 'max_features': 75, 'max_depth': 40, 'bootstrap': False}",0.8275862068965517,0.7586206896551724,0.6896551724137931,0.7142857142857143,0.7142857142857143,0.741123503530134,0.04887759196462321,113,0.8947368421052632,0.8596491228070176,0.9035087719298246,0.8695652173913043,0.8956521739130435,0.8846224256292906,0.016917660702420432
305,0.36661925315856936,0.028674678992932787,0.0068533897399902345,0.0008873849629516271,50,15,10,100,40,False,"{'n_estimators': 50, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 100, 'max_depth': 40, 'bootstrap': False}",0.8620689655172413,0.7931034482758621,0.6206896551724138,0.6785714285714286,0.75,0.7410175264211896,0.08495182235377033,114,0.9298245614035088,0.9035087719298246,0.9473684210526315,0.9043478260869565,0.9652173913043478,0.9300533943554539,0.024090506076839862
46,3.0872501850128176,0.07526144850637868,0.05361065864562988,0.0014960667818819814,600,15,10,75,50,False,"{'n_estimators': 600, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 75, 'max_depth': 50, 'bootstrap': False}",0.8620689655172413,0.7586206896551724,0.6551724137931034,0.6785714285714286,0.75,0.7410175264211896,0.07278309500536864,114,0.9385964912280702,0.9298245614035088,0.956140350877193,0.9130434782608695,0.9739130434782609,0.9423035850495804,0.02105343855891539
457,0.1820580005645752,0.013941250427812104,0.005476236343383789,0.0014130006738636127,25,8,10,100,10,False,"{'n_estimators': 25, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 100, 'max_depth': 10, 'bootstrap': False}",0.8620689655172413,0.7931034482758621,0.6206896551724138,0.6785714285714286,0.75,0.7410175264211896,0.08495182235377033,114,0.9385964912280702,0.9298245614035088,0.9473684210526315,0.8956521739130435,0.9565217391304348,0.9335926773455379,0.020948659340654065
15,0.11424217224121094,0.006181370686630969,0.005906486511230468,0.0016494574822116894,25,10,5,50,40,False,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 50, 'max_depth': 40, 'bootstrap': False}",0.8275862068965517,0.7586206896551724,0.7586206896551724,0.6785714285714286,0.6785714285714286,0.7409444387598485,0.05635773547548299,117,1.0,1.0,0.9824561403508771,1.0,1.0,0.9964912280701753,0.007017543859649145
441,0.06250848770141601,0.0015054085796917548,0.0032530784606933593,0.0001423044265779741,10,10,1,100,40,True,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 100, 'max_depth': 40, 'bootstrap': True}",0.8275862068965517,0.6896551724137931,0.6206896551724138,0.7857142857142857,0.75,0.7344871438803702,0.07305044421595165,118,0.9649122807017544,0.9912280701754386,0.9473684210526315,0.9739130434782609,0.9565217391304348,0.9667887109077041,0.015060662361538914
416,0.22831859588623046,0.012189377468847344,0.008539056777954102,0.0009922020621409128,50,15,3,75,30,True,"{'n_estimators': 50, 'min_samples_split': 15, 'min_samples_leaf': 3, 'max_features': 75, 'max_depth': 30, 'bootstrap': True}",0.7586206896551724,0.7586206896551724,0.6206896551724138,0.75,0.7857142857142857,0.7343811667714256,0.058393921381425754,119,0.956140350877193,0.9473684210526315,0.9473684210526315,0.9304347826086956,0.9565217391304348,0.9475667429443172,0.00945813340746266
105,1.1613073348999023,0.020173791589687604,0.04008216857910156,0.0035802021896684418,400,8,3,25,100,False,"{'n_estimators': 400, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 25, 'max_depth': 100, 'bootstrap': False}",0.7586206896551724,0.6896551724137931,0.6896551724137931,0.75,0.7857142857142857,0.7343811667714256,0.038605917313724,119,1.0,1.0,1.0,1.0,1.0,1.0,0.0
66,0.7153307437896729,0.060578705793580524,0.0229032039642334,0.002796006120462016,200,10,3,50,10,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 50, 'max_depth': 10, 'bootstrap': True}",0.7931034482758621,0.7241379310344828,0.6206896551724138,0.75,0.7857142857142857,0.7343811667714256,0.062367526445792625,119,0.9649122807017544,0.9736842105263158,0.9736842105263158,0.9478260869565217,0.9739130434782609,0.9668039664378337,0.010089131561558747
123,1.8729222774505616,0.058135975826051595,0.08891811370849609,0.005588497921367611,800,15,1,25,150,True,"{'n_estimators': 800, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 25, 'max_depth': 150, 'bootstrap': True}",0.7586206896551724,0.7241379310344828,0.6551724137931034,0.75,0.7857142857142857,0.7343811667714256,0.044387781565433146,119,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9826086956521739,0.9739130434782609,0.9807780320366133,0.003433002759184761
50,0.3627330303192139,0.019645070231456462,0.007845115661621094,0.0004068545368312273,50,20,10,100,10,False,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 100, 'max_depth': 10, 'bootstrap': False}",0.896551724137931,0.7586206896551724,0.5862068965517241,0.7142857142857143,0.7142857142857143,0.7341655581704696,0.10007386783580287,123,0.9210526315789473,0.9210526315789473,0.9649122807017544,0.8956521739130435,0.9478260869565217,0.9300991609458429,0.02398529347636827
178,0.0820040225982666,0.008607116098938385,0.00905017852783203,0.005168750202982512,25,50,1,sqrt,50,False,"{'n_estimators': 25, 'min_samples_split': 50, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': False}",0.7931034482758621,0.8275862068965517,0.6896551724137931,0.7142857142857143,0.6428571428571429,0.7340924705091287,0.06762455840735307,124,0.9649122807017544,0.9649122807017544,0.956140350877193,0.9565217391304348,0.9652173913043478,0.961540808543097,0.004256921671909722
140,5.167462730407715,0.25389274593600886,0.10434188842773437,0.01898131674668594,1000,12,10,75,10,False,"{'n_estimators': 1000, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 75, 'max_depth': 10, 'bootstrap': False}",0.8620689655172413,0.7586206896551724,0.6206896551724138,0.6785714285714286,0.75,0.7340595810615251,0.08175271415302741,125,0.9385964912280702,0.9298245614035088,0.956140350877193,0.9130434782608695,0.9739130434782609,0.9423035850495804,0.02105343855891539
191,0.05568761825561523,0.00525460799369669,0.004880666732788086,0.0013215075102149313,25,20,4,25,40,True,"{'n_estimators': 25, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 25, 'max_depth': 40, 'bootstrap': True}",0.6551724137931034,0.7241379310344828,0.6206896551724138,0.8214285714285714,0.8214285714285714,0.7277448071216617,0.08271456632850066,126,0.9122807017543859,0.8859649122807017,0.9210526315789473,0.9130434782608695,0.9130434782608695,0.9090770404271549,0.011994281595577146
184,2.5816172122955323,0.032524693174631684,0.08573441505432129,0.011511962432430637,800,8,4,50,40,True,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 50, 'max_depth': 40, 'bootstrap': True}",0.7241379310344828,0.7241379310344828,0.6206896551724138,0.7857142857142857,0.7857142857142857,0.7275657423513762,0.06036571313194014,127,0.9736842105263158,0.9649122807017544,0.9736842105263158,0.9652173913043478,0.9739130434782609,0.970282227307399,0.004261893851222795
87,0.07050676345825195,0.006540876661206196,0.004492473602294922,0.00013744341212109501,25,15,4,25,10,False,"{'n_estimators': 25, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 25, 'max_depth': 10, 'bootstrap': False}",0.7241379310344828,0.7241379310344828,0.6551724137931034,0.75,0.7857142857142857,0.7274232214117613,0.042713894079876365,128,0.9649122807017544,0.9649122807017544,0.9473684210526315,0.9391304347826087,0.9652173913043478,0.9563081617086194,0.010976605710568002
150,1.984382200241089,0.1290897772594666,0.08013887405395508,0.003180782687647526,800,12,1,25,75,True,"{'n_estimators': 800, 'min_samples_split': 12, 'min_samples_leaf': 1, 'max_features': 25, 'max_depth': 75, 'bootstrap': True}",0.7586206896551724,0.7241379310344828,0.6206896551724138,0.75,0.7857142857142857,0.7274232214117613,0.0571318794497995,128,0.9824561403508771,0.9912280701754386,0.9824561403508771,0.991304347826087,0.9826086956521739,0.9860106788710906,0.004291551724794471
30,0.30139694213867185,0.012002213289619413,0.012421083450317384,0.0012323104304464406,100,12,4,25,100,False,"{'n_estimators': 100, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 25, 'max_depth': 100, 'bootstrap': False}",0.7586206896551724,0.6896551724137931,0.6551724137931034,0.75,0.7857142857142857,0.7274232214117613,0.04800348995785,128,1.0,1.0,0.9912280701754386,0.991304347826087,1.0,0.9965064836003051,0.004278734284856272
473,2.2236302852630616,0.04621877031888314,0.08761286735534668,0.009058301215089947,800,12,4,25,10,False,"{'n_estimators': 800, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 25, 'max_depth': 10, 'bootstrap': False}",0.7586206896551724,0.7241379310344828,0.6206896551724138,0.75,0.7857142857142857,0.7274232214117613,0.0571318794497995,128,0.9824561403508771,0.9824561403508771,0.9736842105263158,0.9652173913043478,0.9739130434782609,0.9755453852021357,0.006454657885308444
493,1.774166965484619,0.06693891951846266,0.08801193237304687,0.009000496118724643,800,50,2,sqrt,40,False,"{'n_estimators': 800, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 40, 'bootstrap': False}",0.7586206896551724,0.6896551724137931,0.6896551724137931,0.75,0.75,0.7273866775810908,0.031196141858657257,132,0.9649122807017544,0.956140350877193,0.9473684210526315,0.9304347826086956,0.9565217391304348,0.9510755148741419,0.01171795531661677
212,0.0557866096496582,0.0037450461189478283,0.0033161163330078123,0.00022320983195225517,10,20,10,75,20,False,"{'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 75, 'max_depth': 20, 'bootstrap': False}",0.8275862068965517,0.7931034482758621,0.5862068965517241,0.7142857142857143,0.7142857142857143,0.7272076128108053,0.08358726236129477,133,0.956140350877193,0.9385964912280702,0.9473684210526315,0.8782608695652174,0.9565217391304348,0.9353775743707093,0.02930743383295874
320,1.5469240188598632,0.0709870913290899,0.03891777992248535,0.006093959185220709,400,15,10,50,20,False,"{'n_estimators': 400, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 50, 'max_depth': 20, 'bootstrap': False}",0.7931034482758621,0.7586206896551724,0.6206896551724138,0.6785714285714286,0.7857142857142857,0.7271381795325313,0.06712213662126483,134,0.9649122807017544,0.9210526315789473,0.956140350877193,0.9304347826086956,0.9652173913043478,0.9475514874141876,0.018343504699982218
381,0.2697739124298096,0.00867708141157461,0.006631326675415039,0.00013797383491793451,50,10,10,75,,False,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 75, 'max_depth': None, 'bootstrap': False}",0.8620689655172413,0.7586206896551724,0.6206896551724138,0.6785714285714286,0.7142857142857143,0.7270650918711903,0.08161737806259681,135,0.9385964912280702,0.9298245614035088,0.9385964912280702,0.9304347826086956,0.9565217391304348,0.9387948131197559,0.009640312183038697
346,0.8752443313598632,0.016310987566737295,0.04053244590759277,0.002496340956473275,400,12,2,25,75,True,"{'n_estimators': 400, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 25, 'max_depth': 75, 'bootstrap': True}",0.7586206896551724,0.7241379310344828,0.5862068965517241,0.7857142857142857,0.75,0.7205712531610413,0.0703625903087567,136,0.9824561403508771,0.9736842105263158,0.9736842105263158,0.9826086956521739,0.9739130434782609,0.9772692601067888,0.004298433427572002
75,1.1768313884735107,0.06679314837099506,0.04396796226501465,0.0036081032796762367,400,20,5,50,,True,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 50, 'max_depth': None, 'bootstrap': True}",0.7586206896551724,0.7241379310344828,0.5862068965517241,0.7857142857142857,0.75,0.7205712531610413,0.0703625903087567,136,0.9298245614035088,0.9122807017543859,0.8859649122807017,0.9043478260869565,0.9478260869565217,0.9160488176964149,0.021240147004065815
251,0.023061227798461915,0.0007718222905717476,0.003186798095703125,3.3082190895275295e-05,10,20,1,auto,40,True,"{'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 40, 'bootstrap': True}",0.7586206896551724,0.6896551724137931,0.6896551724137931,0.7857142857142857,0.6785714285714286,0.7204981654997004,0.04320884402986813,138,0.9210526315789473,0.956140350877193,0.9210526315789473,0.9478260869565217,0.8956521739130435,0.9283447749809305,0.02157439422588443
180,0.25583581924438475,0.013055420103872584,0.013704538345336914,0.002666183578380019,100,8,3,sqrt,,False,"{'n_estimators': 100, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",0.7586206896551724,0.6896551724137931,0.6206896551724138,0.75,0.7857142857142857,0.7204652760520969,0.0591716616129974,139,1.0,1.0,1.0,1.0,1.0,1.0,0.0
234,3.0443027019500732,0.06729699882949794,0.10861773490905761,0.015965840793198925,1000,8,5,25,200,False,"{'n_estimators': 1000, 'min_samples_split': 8, 'min_samples_leaf': 5, 'max_features': 25, 'max_depth': 200, 'bootstrap': False}",0.7241379310344828,0.7241379310344828,0.6206896551724138,0.75,0.7857142857142857,0.7204652760520969,0.05496751074386181,139,1.0,1.0,1.0,1.0,1.0,1.0,0.0
444,0.5966487407684327,0.029094601333166912,0.02333407402038574,0.0028102125695025734,200,12,5,25,10,False,"{'n_estimators': 200, 'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 25, 'max_depth': 10, 'bootstrap': False}",0.7241379310344828,0.7241379310344828,0.6206896551724138,0.75,0.7857142857142857,0.7204652760520969,0.05496751074386181,139,0.9824561403508771,0.9824561403508771,0.9736842105263158,0.9739130434782609,0.9739130434782609,0.9772845156369184,0.004223440547390099
232,0.5225993156433105,0.023173715720599727,0.023525285720825195,0.0020612319508910262,200,8,1,auto,20,False,"{'n_estimators': 200, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",0.7586206896551724,0.7241379310344828,0.6206896551724138,0.75,0.75,0.7204287322214264,0.05147328935950731,142,1.0,1.0,1.0,1.0,1.0,1.0,0.0
139,0.11013498306274414,0.002331221698839825,0.0067478656768798825,0.00016207312719421771,50,10,3,sqrt,40,False,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 40, 'bootstrap': False}",0.8275862068965517,0.6896551724137931,0.5862068965517241,0.75,0.75,0.7204287322214264,0.08055039368506925,142,0.9912280701754386,1.0,1.0,1.0,1.0,0.9982456140350877,0.0035087719298245723
279,1.5430475711822509,0.0876692601871677,0.0640876293182373,0.006049814837524471,600,10,2,auto,40,False,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 40, 'bootstrap': False}",0.7586206896551724,0.6896551724137931,0.6551724137931034,0.75,0.75,0.7204287322214264,0.04110696919203058,142,1.0,1.0,1.0,1.0,1.0,1.0,0.0
73,0.08895368576049804,0.0031709036189730157,0.006869268417358398,0.00019210161235084445,50,20,1,sqrt,150,True,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 150, 'bootstrap': True}",0.7586206896551724,0.7241379310344828,0.6551724137931034,0.75,0.7142857142857143,0.7203921883907558,0.03657322238242254,145,0.9385964912280702,0.956140350877193,0.9473684210526315,0.9478260869565217,0.9739130434782609,0.9527688787185354,0.01194064678722862
86,2.69813232421875,0.06831212747701668,0.10076489448547363,0.01694308933707537,1000,8,5,25,100,False,"{'n_estimators': 1000, 'min_samples_split': 8, 'min_samples_leaf': 5, 'max_features': 25, 'max_depth': 100, 'bootstrap': False}",0.7586206896551724,0.7241379310344828,0.6206896551724138,0.7142857142857143,0.7857142857142857,0.720322755112482,0.0560946681859531,146,1.0,1.0,1.0,1.0,1.0,1.0,0.0
358,0.20446424484252929,0.01010588700409506,0.0073207378387451175,0.0005870995346940805,50,8,10,50,150,False,"{'n_estimators': 50, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 50, 'max_depth': 150, 'bootstrap': False}",0.7931034482758621,0.7241379310344828,0.6206896551724138,0.7142857142857143,0.75,0.7202862112818115,0.05704850535419421,147,0.9473684210526315,0.9122807017543859,0.9298245614035088,0.9217391304347826,0.9391304347826087,0.9300686498855836,0.012387490465293671
467,0.12161955833435059,0.005060283189320154,0.006981277465820312,0.00016673663852225833,50,8,2,auto,50,False,"{'n_estimators': 50, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",0.7931034482758621,0.6896551724137931,0.6896551724137931,0.6785714285714286,0.75,0.7201436903421964,0.044355478187848664,148,1.0,1.0,1.0,1.0,1.0,1.0,0.0
354,3.2429317951202394,0.1177660465635794,0.08803682327270508,0.018088636185226728,800,10,10,50,50,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 50, 'max_depth': 50, 'bootstrap': False}",0.8275862068965517,0.7586206896551724,0.5862068965517241,0.6785714285714286,0.75,0.7201436903421964,0.08225564693039505,148,0.956140350877193,0.9385964912280702,0.9473684210526315,0.9217391304347826,0.9565217391304348,0.9440732265446223,0.012963377190173792
397,0.17229104042053223,0.03566416965051078,0.007751321792602539,0.00146173671841148,50,20,4,50,200,True,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 50, 'max_depth': 200, 'bootstrap': True}",0.7586206896551724,0.7241379310344828,0.5172413793103449,0.7857142857142857,0.7857142857142857,0.7136498516320475,0.10131034306590443,150,0.9298245614035088,0.9298245614035088,0.9122807017543859,0.9043478260869565,0.9391304347826087,0.9230816170861937,0.01277586664609151
348,2.5098829746246336,0.05995674048273725,0.08081536293029785,0.005390846811722845,800,8,5,50,,True,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 5, 'max_features': 50, 'max_depth': None, 'bootstrap': True}",0.7586206896551724,0.7241379310344828,0.5517241379310345,0.7857142857142857,0.75,0.7136133078013769,0.08373893935805073,151,0.9649122807017544,0.9473684210526315,0.956140350877193,0.9478260869565217,0.9565217391304348,0.954553775743707,0.006489681717393674
268,1.5054873943328857,0.03732194284314643,0.0625852108001709,0.003177114202445819,600,15,1,sqrt,200,False,"{'n_estimators': 600, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 200, 'bootstrap': False}",0.7586206896551724,0.6896551724137931,0.6206896551724138,0.75,0.75,0.7134707868617619,0.05281475985796007,152,1.0,1.0,1.0,1.0,1.0,1.0,0.0
187,0.49077134132385253,0.019507638702974242,0.020591115951538085,0.0008363367288402813,200,20,1,auto,,False,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",0.7586206896551724,0.6896551724137931,0.6206896551724138,0.75,0.75,0.7134707868617619,0.05281475985796007,152,0.9912280701754386,1.0,1.0,0.991304347826087,0.9826086956521739,0.9930282227307398,0.006511377658139077
413,2.073853778839111,0.04088613354204702,0.1045870304107666,0.002736205881943049,1000,50,3,sqrt,75,False,"{'n_estimators': 1000, 'min_samples_split': 50, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 75, 'bootstrap': False}",0.7586206896551724,0.6896551724137931,0.6206896551724138,0.75,0.75,0.7134707868617619,0.05281475985796007,152,0.956140350877193,0.9385964912280702,0.9298245614035088,0.9130434782608695,0.9478260869565217,0.9370861937452327,0.014909531721783869
475,0.027539825439453124,0.0013485607906347436,0.003576374053955078,0.0005835627277510851,10,12,1,auto,200,False,"{'n_estimators': 10, 'min_samples_split': 12, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 200, 'bootstrap': False}",0.7931034482758621,0.7241379310344828,0.5862068965517241,0.75,0.7142857142857143,0.7134342430310915,0.06954135101874313,155,1.0,1.0,0.9912280701754386,1.0,1.0,0.9982456140350877,0.0035087719298245723
252,0.9317511558532715,0.018936210063532858,0.04139275550842285,0.001397088723900975,400,15,2,auto,100,False,"{'n_estimators': 400, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': False}",0.7586206896551724,0.6551724137931034,0.6896551724137931,0.75,0.7142857142857143,0.7134342430310915,0.03843164577332695,155,0.9912280701754386,0.9912280701754386,1.0,0.991304347826087,1.0,0.9947520976353929,0.004284984860684825
259,0.26854519844055175,0.009408445871297758,0.011962413787841797,0.0011258277080147797,100,50,5,50,150,True,"{'n_estimators': 100, 'min_samples_split': 50, 'min_samples_leaf': 5, 'max_features': 50, 'max_depth': 150, 'bootstrap': True}",0.7586206896551724,0.7586206896551724,0.5862068965517241,0.75,0.7142857142857143,0.7134342430310915,0.06600106969470673,155,0.868421052631579,0.8859649122807017,0.8508771929824561,0.8869565217391304,0.8956521739130435,0.8775743707093822,0.016010967771448868
289,0.1323629379272461,0.02701935506233348,0.017447948455810547,0.01616335825944185,50,50,5,sqrt,,False,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",0.8275862068965517,0.6896551724137931,0.5862068965517241,0.7142857142857143,0.75,0.713328265922147,0.07919342019822169,158,0.956140350877193,0.8859649122807017,0.9035087719298246,0.9130434782608695,0.9043478260869565,0.912601067887109,0.0234782261753515
128,0.059338617324829104,0.004952946352235239,0.005714559555053711,0.0010644911224537376,25,50,3,sqrt,30,False,"{'n_estimators': 25, 'min_samples_split': 50, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",0.7931034482758621,0.7241379310344828,0.6206896551724138,0.6785714285714286,0.75,0.7131857449825321,0.0595223997919848,159,0.9385964912280702,0.9473684210526315,0.9385964912280702,0.9217391304347826,0.9130434782608695,0.9318688024408848,0.01255201063876162
32,0.16728882789611815,0.022375570630235906,0.008916568756103516,0.0025794051837421126,50,8,3,25,30,True,"{'n_estimators': 50, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 25, 'max_depth': 30, 'bootstrap': True}",0.7586206896551724,0.6896551724137931,0.5862068965517241,0.7857142857142857,0.7142857142857143,0.706618818611042,0.06917112416297737,160,0.9649122807017544,0.9912280701754386,0.9385964912280702,0.9565217391304348,0.9739130434782609,0.9650343249427917,0.01752930115938265
429,0.4593345642089844,0.011262636620239175,0.023875904083251954,0.0034031023914601936,200,20,4,auto,75,False,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 75, 'bootstrap': False}",0.7586206896551724,0.6206896551724138,0.6206896551724138,0.75,0.7857142857142857,0.7065493853327681,0.07158805902821676,161,0.9824561403508771,0.9912280701754386,0.9824561403508771,0.9739130434782609,0.9739130434782609,0.9807932875667429,0.006466689482081637
2,2.2876795291900636,0.06554543067209363,0.08007774353027344,0.001700625773861586,800,12,5,50,,True,"{'n_estimators': 800, 'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 50, 'max_depth': None, 'bootstrap': True}",0.7241379310344828,0.6896551724137931,0.6206896551724138,0.75,0.75,0.7065128415020977,0.04850375132191071,162,0.9649122807017544,0.9385964912280702,0.9298245614035088,0.9304347826086956,0.9652173913043478,0.9457971014492752,0.016034396771568347
369,2.221060276031494,0.06997489102236916,0.10280838012695312,0.009735092960497524,1000,15,4,auto,50,False,"{'n_estimators': 1000, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",0.7586206896551724,0.6551724137931034,0.6206896551724138,0.75,0.75,0.7065128415020977,0.05755284957003235,162,0.9824561403508771,1.0,0.9912280701754386,0.9826086956521739,0.991304347826087,0.9895194508009155,0.006535993272814348
42,2.9705528259277343,0.09864214992342625,0.13513383865356446,0.022464341793726045,1000,12,2,sqrt,200,False,"{'n_estimators': 1000, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 200, 'bootstrap': False}",0.7586206896551724,0.6551724137931034,0.6206896551724138,0.75,0.75,0.7065128415020977,0.05755284957003235,162,1.0,1.0,1.0,1.0,1.0,1.0,0.0
318,1.922114324569702,0.16600909376252077,0.09032783508300782,0.016500011577532326,800,20,4,sqrt,150,False,"{'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 150, 'bootstrap': False}",0.7586206896551724,0.6896551724137931,0.5862068965517241,0.75,0.75,0.7065128415020976,0.06536089882310213,165,0.9824561403508771,0.9736842105263158,0.9824561403508771,0.9739130434782609,0.9739130434782609,0.9772845156369184,0.004223440547390099
