,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_shrinking,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
40,0.026498079299926758,0.0006283355625479859,0.008051729202270508,0.002487104515592952,0.75,0.1,True,0.001,"{'C': 0.75, 'gamma': 0.1, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
62,0.033676862716674805,0.004149228437410519,0.007615566253662109,0.0007834547405393031,2,0.1,True,0.001,"{'C': 2, 'gamma': 0.1, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
57,0.024161577224731445,0.0021242975037701534,0.006119775772094727,0.00011852002194674571,2,1e-06,True,0.001,"{'C': 2, 'gamma': 1e-06, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.02344937324523926,0.0005835565676647549,0.006148576736450195,0.00018235489871155783,2,1e-07,True,0.001,"{'C': 2, 'gamma': 1e-07, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.026594018936157225,0.0036564702572818297,0.006413555145263672,0.00042653603814475047,2,1e-08,True,0.001,"{'C': 2, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.027669334411621095,0.001175645998629096,0.007094478607177735,0.00035907954904635227,1,4,True,0.001,"{'C': 1, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
53,0.027917909622192382,0.0006031319878783627,0.007132434844970703,0.0002859489347779259,1,2,True,0.001,"{'C': 1, 'gamma': 2, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
52,0.02765002250671387,0.0012220953530884,0.0071427345275878905,0.00037455427957521235,1,1,True,0.001,"{'C': 1, 'gamma': 1, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
51,0.028028535842895507,0.0008216107145118531,0.008327436447143555,0.001927500775714491,1,0.1,True,0.001,"{'C': 1, 'gamma': 0.1, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47,0.02546272277832031,0.0005749594138032049,0.0062502861022949215,0.000111854004603264,1,1e-05,True,0.001,"{'C': 1, 'gamma': 1e-05, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.025341510772705078,0.0020169339431673817,0.006536293029785156,0.0007809854421323571,1,1e-06,True,0.001,"{'C': 1, 'gamma': 1e-06, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.023980998992919923,0.001144540348085856,0.006555032730102539,0.000501463761006083,1,1e-07,True,0.001,"{'C': 1, 'gamma': 1e-07, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.02436375617980957,0.0017701654345808964,0.006517362594604492,0.0003604778976883286,1,1e-08,True,0.001,"{'C': 1, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0291473388671875,0.0022892373684963055,0.0070628166198730465,0.00026823658791342816,0.75,4,True,0.001,"{'C': 0.75, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
42,0.027312183380126955,0.001087509122700838,0.008451414108276368,0.0011592075138040715,0.75,2,True,0.001,"{'C': 0.75, 'gamma': 2, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
58,0.024370336532592775,0.00043739138505025907,0.006715583801269531,0.0004064649104765222,2,1e-05,True,0.001,"{'C': 2, 'gamma': 1e-05, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.026548385620117188,0.0013200018051263323,0.0073145866394042965,0.0015799601623116405,256,4,True,0.001,"{'C': 256, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
